id,event,w_complete_streets_21_slg,pc01,pc02,pc03,pc04,pc05,pc15,start,stop
AL,0,0.0,0.2054815820609324,-1.4795251289134463,-0.42178067304079475,-0.24863146756031784,0.11314520777648088,0.6723189901819695,23.0,24.0
AL,0,0.0646735279218352,0.2610535093780909,-1.5453915430259322,-0.265348682401156,-0.21073434446216419,-0.2854807339107553,0.6304249283038225,24.0,25.0
AL,0,0.0647225920330972,0.20569300984447342,-1.5551729050156864,-0.19088582189882602,-0.3256275893168657,-0.04451224663702894,0.6236359407708442,25.0,26.0
AL,0,0.0899291620139326,0.10945317388952269,-1.4769327824261913,-0.24631916615030852,-0.39386195557700304,0.4981960214685948,0.44137937695779916,26.0,27.0
AL,0,0.0899328345204908,0.20764963791425312,-1.5317939911825171,-0.17725954059892257,-0.3741258034047598,0.0332726869199008,0.4941616522307074,27.0,28.0
AL,0,0.089877924442729,0.11523133601730688,-1.4642211253854127,-0.23251065927863424,-0.3086544383135392,0.5505622391506729,0.39351352909010384,28.0,29.0
AL,0,0.1179041825207939,0.21079451383431233,-1.5814413400471385,-0.179671083640212,-0.0023738089489583297,-0.08966739828491206,0.4034910145144374,29.0,30.0
AL,0,0.1179752275497954,0.26490422795167273,-1.5757690682465078,-0.18492109398345266,-0.09588580197748198,-0.20673456840522692,0.3096710571861425,30.0,31.0
AL,0,0.1893469249409204,0.21437148202290154,-1.5489012003943732,-0.17724596268048828,-0.028092651980187074,0.028287613664866127,0.21215375878873716,31.0,32.0
AL,0,0.261390329878656,0.3280368478478652,-1.52484741027,0.6308639754543559,0.25479366019428734,-1.003885549813893,-0.11061202252673617,32.0,33.0
AL,0,0.3218745911473573,0.2852756283050428,-1.543290605742347,0.6805765155671292,0.29491010078258767,-0.988030958620384,-0.09118596819617458,33.0,34.0
AL,0,0.3217325037217046,0.2360311627216896,-1.5050575241977462,0.6334918850705347,0.2287299956018508,-0.7410027633277537,-0.15747067864672812,34.0,35.0
AL,0,0.3530382285184419,0.11037146774984928,-1.4551052392611648,0.6020831399095868,0.23716264696162218,-0.2586530900583296,-0.24453835758551454,35.0,36.0
AL,0,0.3757018092810051,0.0825462257424093,-1.4713522149793248,0.6321887614152297,0.2382043040304112,-0.2787476033432794,-0.2363612988450811,36.0,37.0
AL,0,0.4399939034229924,0.00575426848519931,-1.4615020457273558,0.7026814158481569,0.2721856998708046,-0.025112410115572963,-0.2658721522375271,37.0,38.0
AL,0,0.4400867724049797,-0.014759813678432836,-1.4687167337584368,0.754094842997611,0.225245480656554,-0.009585656275628336,-0.3102992353598002,38.0,39.0
AL,0,0.4475745970030416,-0.05737492577336547,-1.4870863674426218,0.8162703675109196,0.3014547586847677,0.034398600015288334,-0.3510339061988581,39.0,40.0
AL,0,0.466983406176594,-0.022613357319160393,-1.472698155718951,0.7529663427637572,0.4344191495291108,0.011745483460210576,-0.340828538980007,40.0,41.0
AR,0,0.0,0.9289747312193423,-0.6075951510887292,-1.7735906481419454,0.6857700822706843,0.19767185373843513,0.5884840604945569,0.0,1.0
AR,0,0.0,0.9527479463783174,-0.5993655138111563,-1.7952864105668886,0.5342256617864444,0.1469965598594368,0.6057358362220823,1.0,2.0
AR,0,0.0,0.9656662941266214,-0.5946387448897887,-1.8069507707258965,0.4528386924109667,0.11974272744004281,0.6161424145931033,2.0,3.0
AR,0,0.0,0.9878046207767986,-0.5865190997431916,-1.843835524790264,0.40593758638693617,0.07326241159125461,0.3046402612194367,3.0,4.0
AR,0,0.0,0.9441356851361324,-0.5999447926956332,-1.7377097657324598,0.5001839394922878,0.1172252743265617,0.10964991246832731,4.0,5.0
AR,0,0.0,1.0472031345366872,-0.7513218691398637,-1.7978086807595595,0.3969499712657685,0.0635406581041827,-0.021319670445820952,5.0,6.0
AR,0,0.0,1.0511043390295414,-0.7566330548528878,-1.8232434277583824,0.306913674580729,-0.013508582550981819,-0.2012662865877961,6.0,7.0
AR,0,0.0,1.022847540128386,-0.7660873776206463,-1.7626499201585615,0.38422489664516096,0.020296986276806046,-0.2903986204442702,7.0,8.0
AR,0,0.0,1.043519816383977,-0.7505928419482083,-1.7489914586829394,0.3159235060303938,0.013743031361063624,-0.4770110043113449,8.0,9.0
AR,0,0.0,0.986419266611079,-0.7723469947404519,-1.6301357896232371,0.38765936976963805,0.05757014796175332,-0.42708862695658295,9.0,10.0
AR,0,0.0,0.9955634268143128,-0.7647613625799908,-1.6328997612297014,0.42060665168515093,0.07175677999739324,-0.5858681061241328,10.0,11.0
AR,0,0.0,0.9714016582664299,-0.7734553634977878,-1.5734119953180994,0.43468548147583175,0.07402540360801792,-0.6358630152922033,11.0,12.0
AR,0,0.0,0.9049336040783373,-0.8039958731757458,-1.4493699393012627,0.34143374626350703,0.07944020968110188,-0.5760504215521289,12.0,13.0
AR,0,0.0,0.8504905193751012,-0.8253615107046163,-1.3677903147943395,0.4662250059946952,0.16112603637834194,-0.6387634321219788,13.0,14.0
AR,0,0.0,0.802827821934563,-0.8496163899342701,-1.2674682166442186,0.3412388396409709,0.10796502776865653,-0.501628323265004,14.0,15.0
AR,0,0.0,0.7574869547676023,-0.8092724064819007,-1.2095121695274054,0.2063654039908226,0.12354513351903551,-0.5679695210785646,15.0,16.0
AR,0,0.0,0.7362607459651443,-0.8163818404885669,-1.1467765326853059,0.18519948369526834,0.1198846741598664,-0.5212480568363123,16.0,17.0
AR,0,0.0,0.48404578439177254,-0.9502827613285423,-0.761843889174302,0.11423312437293884,0.0780526467148587,0.37959585424707676,17.0,18.0
AR,0,0.0,0.501822819655348,-0.9413020952716021,-0.7833927299429653,0.05037506282717767,0.04623873117923675,0.3095898232478197,18.0,19.0
AR,0,0.0,0.5034508003905734,-0.936904814095317,-0.7525869098807261,-0.006048482250046515,0.024940573041109703,0.24758458046033793,19.0,20.0
AR,0,0.0,0.3088331317620551,-0.836961753878996,-0.8087754075967777,-0.16802119968696896,0.8950168557067588,0.1670769513836543,20.0,21.0
AR,0,0.0,0.4687775091497891,-0.9511842386322393,-0.6847823706280958,-0.06720669696866426,0.07442089081180915,0.23606891591372453,21.0,22.0
AR,0,0.0,0.4050381875913728,-0.9339730567692608,-0.645370243150307,-0.004496318096800014,0.28594008195181686,0.21503059780373238,22.0,23.0
AR,0,0.0,0.45001303613451066,-0.9840140149008485,-0.5458151184531098,-0.024522154970843157,-0.03971036736357537,0.24029425143874966,23.0,24.0
AR,0,0.0497005287953315,0.5352763263218777,-1.0689865275525776,-0.39181453478593964,-0.029053075832975714,-0.5894350988704977,0.2623990186662664,24.0,25.0
AR,0,0.0497133086778998,0.464735299177417,-0.9635959423233729,-0.3607801940812389,-0.0665666297380742,-0.38416454950503515,0.18202833078028802,25.0,26.0
AR,0,0.0681578683801849,0.29470818647290825,-0.8239149384225578,-0.4425006490730585,-0.15647717972948988,0.5905763638740971,-0.029331385719738878,26.0,27.0
AR,0,0.068154906757956,0.3973743226817971,-0.8919279256910003,-0.30242078062576644,-0.11667056284159298,0.12427214626031662,0.0835541582875517,27.0,28.0
AR,0,0.0680897850263376,0.36128745874957396,-0.8069159811354032,-0.3177791816053273,-0.2259590805267418,0.6124871891701842,0.0017650484338661088,28.0,29.0
AR,0,0.1055915632897823,0.43040218351270476,-0.9277077699265373,-0.23199696015621668,-0.08040821578905369,-0.0034731551956959307,0.11883039609521641,29.0,30.0
AR,0,0.105698699278684,0.47650252684430067,-0.9298963049223814,-0.1980747551716404,-0.11442204714083601,-0.10329038241949434,0.04861857122970914,30.0,31.0
AR,0,0.1749150613314287,0.4545106566468053,-0.8714853367465752,-0.21416298841965664,-0.1816559541653267,0.18096952357256735,-0.03302117953327176,31.0,32.0
AR,0,0.2625321288907787,0.4536318886163315,-0.8792540525820473,-0.2265326428560669,-0.13468014523378893,0.14088904468670507,-0.13829305469047856,32.0,33.0
AR,0,0.3529022969802615,0.4821913489126116,-0.9173952705944663,-0.18046830415155068,-0.24714116094645272,-0.14747030857029372,-0.07180073735210404,33.0,34.0
AR,0,0.3527444067943947,0.6324500551597964,-0.8811966159571373,0.5718775385909108,0.016709532072844757,-1.248198815951933,-0.42291453770500204,34.0,35.0
AR,0,0.3820601156487505,0.5112983045481869,-0.8641513875015285,0.5121741774250477,0.18096406138215965,-0.9237234002195139,-0.5268705892534818,35.0,36.0
AR,0,0.4025298270317525,0.35323713606499,-0.8192193322792407,0.4644231977573228,0.07736441635977731,-0.4350125578505095,-0.48815616424873554,36.0,37.0
AR,0,0.4425604466514186,0.23778706806547562,-0.7737350744942472,0.45420203914726043,-0.06152420598407201,-0.00465046543645855,-0.5169904825575501,37.0,38.0
AR,0,0.4425980617834992,0.22566972140008487,-0.7776390414626483,0.4898122174719167,-0.13595803013127516,-0.013256504166413122,-0.544479579908543,38.0,39.0
AR,0,0.4522126849433144,0.18456379416734411,-0.7938532623684516,0.5423825178088257,-0.012146908252811953,0.04408003660746544,-0.6122234015929816,39.0,40.0
AR,0,0.4677576532626786,0.18769602701991916,-0.7889408457499228,0.5533120088211955,0.17150206322937012,0.06893666282172495,-0.6544853709612448,40.0,41.0
AZ,0,0.0,1.0517173715504213,-1.1945403315934096,-0.85154820155469,0.17318085684491036,-0.4893930340942013,1.3128111856804587,0.0,1.0
AZ,0,0.0,1.0830564853711446,-1.190686179714392,-0.8825684758723383,-0.04777117047113364,-0.5628378179144236,1.3047852564202642,1.0,2.0
AZ,0,0.0,1.0899161363076444,-1.1947239270366818,-0.891156120341879,-0.11147679291260996,-0.5836704297116103,1.281818264978871,2.0,3.0
AZ,0,0.0,1.0342453342901545,-1.217122096116993,-0.8187696108369221,0.23562812544114559,-0.46674095482257383,0.9763276421916899,3.0,4.0
AZ,0,0.0,0.9706333217092478,-1.2475461395297625,-0.6570397862947277,0.18633478858135386,-0.4570854853480068,0.9444595118077501,4.0,5.0
AZ,0,0.0,0.9680468588643162,-1.2826516108117065,-0.6174940520773232,0.1256819552008686,-0.47420488069334704,0.8318414138259164,5.0,6.0
AZ,0,0.0,0.8884084781989274,-1.3199300375550864,-0.5033677674141489,0.44057420971695216,-0.35728318893389466,0.7040629433043916,6.0,7.0
AZ,0,0.0,0.9044167501941334,-1.316222754831743,-0.5060937522210337,0.41347959707682735,-0.3500800004079147,0.5408162097803513,7.0,8.0
AZ,0,0.0,0.8933330699984419,-1.3143484148116014,-0.4409057037774174,0.5325117860837835,-0.2581958209479307,0.41900160206448245,8.0,9.0
AZ,0,0.0,0.9189265547498722,-1.315396848271009,-0.41432755646374586,0.010269771691106874,-0.42278277819523896,0.6419274424713394,9.0,10.0
AZ,0,0.0,0.798209963539186,-1.3710605209728746,-0.2499795551411745,0.3235062299624491,-0.31338029965451697,0.8053333528336721,10.0,11.0
AZ,0,0.0,0.6757908753292593,-1.4386523948328522,-0.03887547302057506,0.3156460561880773,-0.23330996763391967,1.0466051521162232,11.0,12.0
AZ,0,0.0,0.7626741080893584,-1.3897255207172987,-0.1450654030255672,0.3156104559334327,-0.186676406323426,0.37860283037109443,12.0,13.0
AZ,0,0.0,0.7506331952427282,-1.4036885799187904,-0.15520664541027349,0.1656790091630061,-0.24200197831829207,0.2515319192758394,13.0,14.0
AZ,0,0.0,0.6945961415146141,-1.4294833133405456,-0.05912284881764432,0.15069559598883106,-0.2515826027968037,0.3159937008774866,14.0,15.0
AZ,0,0.0,0.6081261621310636,-1.5145646096152665,0.09642475684999859,0.2806069217550986,-0.16310305296989167,0.40450007425443935,15.0,16.0
AZ,0,0.0,0.5154254301210723,-1.5657695482968603,0.23441918222634436,0.24567360574682132,-0.1495935775285496,0.4857414551832298,16.0,17.0
AZ,0,0.0,0.2715434297081233,-1.6957610501850422,0.5957914730571525,0.14196946204046543,-0.19736475563399528,1.2913400348088382,17.0,18.0
AZ,0,0.0,0.20810898242055684,-1.7287411044330205,0.7060946247030794,0.052933343624487705,-0.20953638061343194,1.3097013313016481,18.0,19.0
AZ,0,0.0,0.18914548765287964,-1.7389493749781884,0.7332826611986221,-0.027523084117329302,-0.2552718733696628,1.2916847199094674,19.0,20.0
AZ,0,0.0,-0.051086362382532696,-1.6103153099389609,0.6185184523965513,-0.23541478353803,0.7991980828474634,1.170532725985883,20.0,21.0
AZ,0,0.0,0.10094609581068265,-1.7258492432210646,0.7123678142716354,-0.20377344730937166,-0.032688572954215,1.282759175349175,21.0,22.0
AZ,0,0.0,0.043099615838003424,-1.703091703244328,0.7154940424421665,-0.16973650608841337,0.2079060784578728,1.2243440042875706,22.0,23.0
AZ,0,0.0,0.10119411832280213,-1.7687692740036924,0.8046891843207341,-0.22038584775394587,-0.21723862436307442,1.2578182562475986,23.0,24.0
AZ,0,0.1035201926700793,0.19488197976951815,-1.8330514326389105,0.8783721096593485,-0.20211236619693612,-0.6773811471756372,1.2038378786231232,24.0,25.0
AZ,0,0.1033924649479806,0.1429655460692046,-1.8399798008999126,0.9483646757465063,-0.3066124125030732,-0.5246144881316075,1.1880775673494106,25.0,26.0
AZ,0,0.1159651129515522,-0.022601082131992262,-1.7056159326400138,0.861252179493813,-0.45302229338790995,0.4144199933535821,0.9744426050504188,26.0,27.0
AZ,0,0.115892365434271,0.08902292531079019,-1.7767274696865678,0.950443644795335,-0.3470509571168463,-0.11199575946605039,0.9650728956968161,27.0,28.0
AZ,0,0.1157235622762599,0.02864333367727501,-1.7039713998572747,0.8714763654891171,-0.3219469649991441,0.3607860536989361,0.8580263013720892,28.0,29.0
AZ,0,0.1343007245002529,0.23755109591347706,-1.804939629336192,0.8448370540080307,-0.13213891383771648,-0.5330504168709009,0.9624174201869352,29.0,30.0
AZ,0,0.1344138115216681,0.2530216949078933,-1.7857998173315364,0.8353534291923413,-0.20570344087458073,-0.48001003693178845,0.9112914684491359,30.0,31.0
AZ,0,0.2221647071927459,0.18861604742663665,-1.7466708564152174,0.8604324481444554,-0.21871317490375564,-0.13513451462658074,0.8295541442405214,31.0,32.0
AZ,0,0.274341501149947,0.07433463996577534,-1.7299292576299208,0.880730868024569,-0.23680946420825244,0.20947606571724067,0.7555752720035391,32.0,33.0
AZ,0,0.3386155805298681,0.10356724139029115,-1.8261982605419178,0.9873482661670913,-0.276979941759058,-0.25193791796371867,0.8393448995616061,33.0,34.0
AZ,0,0.3386084886245015,0.030088794456115106,-1.7850496510373224,0.956267782949227,-0.25778924700664574,0.09809312577113478,0.7307032724355776,34.0,35.0
AZ,0,0.4112699331417444,-0.06389859174289479,-1.7883249994685013,0.9672108768672535,-0.20061490310470548,0.30400410533957256,0.6521905450757188,35.0,36.0
AZ,0,0.4306423670015372,-0.15156079180898513,-1.7877269951336476,0.993527694322328,-0.16157624618487332,0.5128065455481412,0.6090750009796105,36.0,37.0
AZ,0,0.4468963740739485,-0.17067030021237936,-1.811040363305856,1.089341714773893,-0.20684588830541595,0.4668029682187375,0.6441073749395894,37.0,38.0
AZ,0,0.4470197661911911,-0.19517930248059998,-1.823946606497308,1.1460150623119891,-0.24160471703671113,0.47690933533988966,0.6021611068391913,38.0,39.0
AZ,0,0.494962977651059,-0.24863906330403865,-1.8492870770208485,1.2093406616374673,-0.1898100703685815,0.5071581008017806,0.5612276038174804,39.0,40.0
AZ,0,0.5068925911715747,-0.24477422854570094,-1.8411452842047649,1.2411607135589622,-0.00023187645235389127,0.5106666599553545,0.5953217176464526,40.0,41.0
CA,0,0.0,-0.12401923946222716,-1.724153304691769,-0.8397206775260136,0.6286322322189324,1.5592794745318843,0.4461465048594074,0.0,1.0
CA,0,0.0,-0.1193556713035681,-1.7261292835036757,-0.8501410311610779,0.5626329877591016,1.5404496083839132,0.4455651361653313,1.0,2.0
CA,0,0.0,-0.14730893773491172,-1.7396601935285654,-0.8303623776865031,0.7064561782219052,1.5914786664672054,0.4188951171222732,2.0,3.0
CA,0,0.0,-0.17014209302838307,-1.7520598833602843,-0.8083747503740447,0.7698305201345393,1.597749611291008,0.2430180346477573,3.0,4.0
CA,0,0.0,-0.20325699257568425,-1.761102672122725,-0.6887980186158196,0.7024271651439333,1.612160130546095,0.17435092698819551,4.0,5.0
CA,0,0.0,-0.20248576893340597,-1.8266464250482213,-0.6508510600053473,0.6713132365403767,1.5973369431865327,0.08678150222362793,5.0,6.0
CA,0,0.0,-0.24741636704993553,-1.8536258879998444,-0.6120664690494108,0.7234652764427787,1.5857241622268945,-0.0031431158402036967,6.0,7.0
CA,0,0.0,-0.2701246676338126,-1.862682089795232,-0.5402073077960884,0.6501568794658817,1.5840091192595855,-0.022727638061383112,7.0,8.0
CA,0,0.0,-0.30124292886792714,-1.8771334179771912,-0.46327608028730993,0.5807169141645224,1.5759706504176678,-0.026062686992920147,8.0,9.0
CA,0,0.0,-0.3255430534735773,-1.884940543923033,-0.41100108794784324,0.6458330051739275,1.6190863932581019,-0.11167456986273051,9.0,10.0
CA,0,0.0,-0.3324038594937734,-1.885915778113093,-0.37267322276066045,0.5976450471321822,1.6248376720079118,-0.14795044320879114,10.0,11.0
CA,0,0.0,-0.37697826230406883,-1.9113591712577291,-0.3330552055696111,0.5895237015044121,1.6264802036190997,-0.08557658934827486,11.0,12.0
CA,0,0.0,-0.37426733994614364,-1.911387903189309,-0.338062118160583,0.5968700345229389,1.6371707539341949,-0.14700042091421522,12.0,13.0
CA,0,0.0,-0.3626499225658452,-1.9038567635212937,-0.335036011642056,0.664952244937735,1.6858956572889436,-0.2873834601690536,13.0,14.0
CA,0,0.0,-0.35004109984597215,-1.8961086383000385,-0.30969989985311686,0.5662620287953666,1.6926639168833522,-0.3782608273449757,14.0,15.0
CA,0,0.0,-0.4010760215572231,-1.8652505063479827,-0.2288245744636841,0.6068793420922338,1.7338422818353783,-0.3886791382116948,15.0,16.0
CA,0,0.0,-0.42918932861150805,-1.8750960193563089,-0.14089139191907737,0.5507377976759987,1.775131913914094,-0.4107959378884765,16.0,17.0
CA,0,0.0,-0.628951387486555,-1.9762095185596311,0.17682301996204466,0.40875995781265334,1.7250455022867652,0.29580743350845695,17.0,18.0
CA,0,0.0,-0.7226585796814482,-2.0166187405093403,0.3037780714564674,0.41408698506209285,1.7255139545320315,0.3602017615637396,18.0,19.0
CA,0,0.0,-0.7633429109103904,-2.0319615808304525,0.37239286818213796,0.35063136743203455,1.7068043662434786,0.39678989170701756,19.0,20.0
CA,0,0.0,-0.9108946629576813,-1.960719965828119,0.3901949307761262,0.223248206561667,2.3057704436777384,0.31814694030197865,20.0,21.0
CA,1,0.0,-0.7939134406986618,-2.088129231350146,0.4889712008523699,0.2314302533574678,1.466277063101187,0.5821012545335357,21.0,22.0
