id,event,w_mgpo_21_sln,pc01,pc03,pc06,pc08,pc09,pc10,start,stop
IA,0,0.0,0.23072358080596975,-0.9069336953116361,0.8359352587687506,0.9738487346614865,-2.1363490135722865,0.6392483467920368,13.0,14.0
IA,0,0.0,0.2974092506786294,-0.07489104791383916,0.4187946217837863,1.2664415238133222,-0.5646826340586999,1.0300135696899269,14.0,15.0
IA,0,0.0,0.29428373477290715,-0.05754379672936739,0.4172644172398296,1.2702864712023614,-0.54352181137035,0.9498487637986995,15.0,16.0
IA,0,0.0,0.2560886520246982,0.056055540680499706,0.47154322351006706,1.2560340576754399,-0.5741888657467417,0.93076506231234,16.0,17.0
IA,0,0.0,0.08417755432498741,0.37406117875573514,0.7174725732882974,1.210861687160762,-0.7594214621423704,0.9389166657257304,17.0,18.0
IA,0,0.0,0.07348839145272798,0.4007880960583408,0.7316718704741769,1.2810984602640532,-0.7388758032207206,0.7864828608505857,18.0,19.0
IA,0,0.0,0.06760230339073094,0.42877160982511625,0.716706438839152,1.2381903228050541,-0.7487311885537006,0.8363840151176127,19.0,20.0
IA,0,0.0,-0.1722029848130999,0.34110029462558833,-1.11205576013372,0.4810057804271663,-0.5440234266129471,0.05794586406993836,20.0,21.0
IA,1,0.0,-0.03225073841451909,0.454860619212607,0.02857733747862454,0.9505762423342432,-0.6712035278885702,0.5281392766414902,21.0,22.0
ID,0,0.0,1.227424024841031,-0.8012721548050497,1.2124828232525149,0.31076160390508406,1.6250631753026719,1.002412652559346,0.0,1.0
ID,0,0.0,1.2123191256435057,-0.7890375153669921,1.1965298195470127,0.266533788344441,1.6010920558090367,1.0721280655723562,1.0,2.0
ID,0,0.0,1.1859207089803114,-0.7661420082543432,1.1789698609918804,0.17880848783612507,1.5562063674511928,1.1970344823700156,2.0,3.0
ID,0,0.0,1.1652072956114203,-0.6584349364253433,1.1834254680812615,0.07511849111169382,1.5210096320406097,1.3341555266183633,3.0,4.0
ID,0,0.0,1.1473994412695563,-0.5985789571999613,1.1951686077796355,0.038091803112193845,1.5018893846714714,1.3710810205918362,4.0,5.0
ID,0,0.0,1.1777738004878426,-0.6175001360017068,1.2191951046645149,-0.007262347909834995,1.5531152565716075,1.3043564568569428,5.0,6.0
ID,0,0.0,1.137071502950136,-0.5763401279699207,1.236440056498081,-0.07198013556657921,1.5041351048983693,1.35970397234789,6.0,7.0
ID,0,0.0,1.1336584782530452,-0.48362715968137693,1.3367048320095178,0.0499609267082683,1.5298126319821985,1.1726844137182313,7.0,8.0
ID,0,0.0,1.1319528789992173,-0.4123983765996615,1.3726822455377194,0.07941692395821845,1.5458737454889129,1.1002879387946867,8.0,9.0
ID,0,0.0,1.0358411935659446,-0.2202547624448082,1.4223867942873074,-0.13253219378515949,1.4120104354794125,1.3621013278563492,9.0,10.0
ID,0,0.0,1.021774791801926,-0.16154448372720245,1.4412501135856324,-0.14644144405485093,1.3993488265380614,1.3760031985187609,10.0,11.0
ID,0,0.0,0.8909338078809166,-0.058782819267769654,1.4886240609542387,0.07371540306351322,1.411115148765275,0.7342706680518946,11.0,12.0
ID,0,0.0,0.8425593458008626,0.02101547152912603,1.5133672069957063,0.08166663272745348,1.392105513894894,0.642365786665308,12.0,13.0
ID,0,0.0,0.7576086283461501,0.1313265813770375,1.508310549980145,-0.024561278207313214,1.3247102675408342,0.6722166140790243,13.0,14.0
ID,0,0.0,0.7285912741400129,0.1805819225884472,1.5059409791066778,-0.009529234671799686,1.3321141853642422,0.5701672390878518,14.0,15.0
ID,0,0.0,0.6598345828465395,0.2798538663902774,1.4665620918726576,-0.02141259440292013,1.23876163263684,0.7245082192577811,15.0,16.0
ID,0,0.0,0.6344641836591127,0.31640324043952683,1.4575960802046575,-0.09902361718327356,1.1963212036866242,0.8418748877360737,16.0,17.0
ID,0,0.0,0.3745079944070896,0.675776347136202,1.72997891856582,-0.21644556251314678,0.9269489647316739,0.8714474933846601,17.0,18.0
ID,0,0.0,0.36433998582523447,0.6773833998846406,1.7257146916750838,-0.15532766882849633,0.9488492900177532,0.7348937406057628,18.0,19.0
ID,0,0.0,0.31542256099443233,0.7469287945896568,1.7252831844756806,-0.23236775650448893,0.9149446273896062,0.7550875538878862,19.0,20.0
ID,0,0.0,0.06551077363317301,0.7189585837311835,0.08727364338561014,-0.8417005558762436,1.1149279826890441,-0.15778144655985174,20.0,21.0
ID,0,0.0,0.22328612220721808,0.7436540835469094,1.3167187734785235,-0.2124530636306693,1.027245832977564,0.13488425887821529,21.0,22.0
ID,0,0.0,0.17267781240981406,0.7777828113469519,1.0668838412732842,-0.3310782814482665,1.0342825251359578,0.049140215002781096,22.0,23.0
ID,0,0.1666666666666666,0.18748966593114977,0.8493595467726919,1.3825627576332036,-0.17453493694248226,1.0012717731782763,0.08379098487452,23.0,24.0
ID,0,0.1666666666666666,0.2251954922057687,0.9798911396964411,2.0165681695116944,0.041522826191514164,0.9058170704396074,0.3411987781761009,24.0,25.0
ID,0,0.3333333333333333,0.23067345799138042,1.0634172316826092,2.033309199869225,-0.35815726156429195,0.9239183382492739,0.5059694988488552,25.0,26.0
ID,0,0.3333333333333333,0.04595847541954413,1.0155832491264278,0.940387800081758,-0.831708164893264,1.0156520019091675,0.013924767280595982,26.0,27.0
ID,0,0.3333333333333333,0.1342794797008586,1.0729854026425512,1.5357620268215386,-0.5607193335643547,0.9673766643466493,0.255190350118172,27.0,28.0
ID,0,0.3333333333333333,0.09213230034380414,1.0428332093369814,0.9117418319176903,-0.8694137120427547,1.032399246203151,0.19142619932620952,28.0,29.0
ID,0,0.5,0.25106853626309306,1.0483301720602491,1.7560779719864952,-0.4659982093125667,0.965028331738478,0.60845753063787,29.0,30.0
ID,0,0.5,0.48069319781666714,1.1268495759421309,3.1462348998039005,0.12706044932593674,0.8510344576172746,1.2584594074271318,30.0,31.0
ID,0,0.5,0.31254214786455936,1.0974478611585539,2.045689565640661,-0.41901998617558184,0.920690981312745,0.9354176082425154,31.0,32.0
ID,0,0.5,0.3949338026790053,1.1070095339278188,2.642141186118527,-0.16209357606105804,0.8612186159789689,1.177593524064931,32.0,33.0
ID,0,0.5,0.301190981271011,1.103268279396723,1.9357854210349559,-0.3949002252608572,0.9726706700741,0.7350407041609934,33.0,34.0
ID,0,0.5,0.28482613354569203,1.1719018669209076,1.9760584758383704,-0.4262528823580139,0.9436054036157019,0.810362600851481,34.0,35.0
ID,0,0.5,0.2852640205056939,1.1592453530185542,2.105444705766795,-0.36290813639944025,0.9235204577909342,0.8206514650728323,35.0,36.0
ID,0,0.5,0.05904464962700931,1.1316641680684338,0.8167304339143133,-0.8305358746596372,1.066680266135861,0.025714669804314833,36.0,37.0
ID,0,0.5,-0.05694447315905195,1.135091939434952,0.4711666731980223,-1.0008545511682454,1.0624793111192852,-0.2043142373105683,37.0,38.0
ID,0,0.5,-0.1282891796335,1.229926007892927,0.4956160470927174,-1.0228912693957362,1.0237302450056587,-0.2915149987349487,38.0,39.0
ID,0,0.5,-0.17794887954340663,1.2928533380425309,0.5152761717136873,-1.0042117915551811,1.0100647930073177,-0.41518243572782854,39.0,40.0
ID,0,0.5,-0.15328567617672648,1.2989072330910152,0.526918200678265,-1.005999007720913,1.0150775086918684,-0.34363382810466253,40.0,41.0
IL,0,0.0,0.26323352376074344,-0.7226880007357284,-1.875220372287091,0.5894014504613369,0.434712098023804,-0.3996889534996595,0.0,1.0
IL,0,0.0,0.2532999356039267,-0.714208136380257,-1.8803935236975522,0.5555262019631055,0.4183289739646921,-0.35247370025474106,1.0,2.0
IL,0,0.0,0.14169492446730336,-1.4097954264485724,-1.4208503869999294,0.19515127767250826,-1.1996833656159316,-0.696123711176654,2.0,3.0
IL,0,0.0,0.15916476711609842,-1.4075946811009894,-1.4450809148598456,0.1850598880709517,-1.1756685234771505,-0.7006856034182014,3.0,4.0
IL,0,0.0,0.12169948874133349,-1.284688228016412,-1.4338644490956833,0.055075485685021484,-1.226500405065723,-0.5596057360467227,4.0,5.0
IL,0,0.0,0.13676828087880694,-1.2382947991589697,-1.3773518416122386,-0.2436241094687063,-1.220612242963134,-0.3988420999690149,5.0,6.0
IL,0,0.0,0.11572159842697796,-1.1832796825836522,-1.3706114296459546,-0.30109601095617666,-1.2450778627677208,-0.3507857062188766,6.0,7.0
IL,0,0.0,0.08786296484459712,-1.1183569205227375,-1.3710973419213228,-0.39701350276688036,-1.2857649449291408,-0.24024670860964337,7.0,8.0
IL,0,0.0,0.03113338337579545,-0.9857930109121849,-1.3465539369542536,-0.5500612613021844,-1.3662880523394714,-0.05951222969830357,8.0,9.0
IL,0,0.0,-0.026078909292575527,-0.8631724935176976,-1.2778991086391576,-0.6026849705798358,-1.4290327978826503,-0.015663588568212632,9.0,10.0
IL,0,0.0,-0.0398939018860252,-0.8103495076070191,-1.2485481421207127,-0.6014647346808357,-1.4371077363332052,-0.032023694062511245,10.0,11.0
IL,0,0.0,-0.025215320474727184,-0.8262115907151788,-1.2849772876110248,-0.6070094957899385,-1.4113358669704992,-0.027186594658349605,11.0,12.0
IL,0,0.0,0.036035683699018196,-0.043819989706165484,-1.7163891519301373,-0.26916776670336184,0.17571342743091173,0.2783663457220518,12.0,13.0
IL,0,0.0,0.019469215044317457,-0.011027501887588886,-1.7025086363828412,-0.2664197287236729,0.17394160729152425,0.2483216131633356,13.0,14.0
IL,0,0.0,0.003506965927560352,0.05817738432186768,-1.6924440258194207,-0.28694153209355117,0.1725442289887843,0.2402055646730378,14.0,15.0
IL,0,0.0,-0.04527552167231681,0.11120941141739321,-1.7333505346810254,-0.15823554897321496,0.1277408007583899,0.21693724238690482,15.0,16.0
IL,0,0.0,-0.05139918131302666,0.1493632193281552,-1.7100892723977854,-0.1065970620774487,0.14900033121927148,0.10959590102245162,16.0,17.0
IL,0,0.0,-0.25244004044032425,0.5032621688923866,-1.4150164351334071,-0.07913459377374892,-0.03316288016506941,-0.03784792894625031,17.0,18.0
IL,0,0.0,-0.3193848547112234,0.6239169848812979,-1.366954191410883,-0.09826644269070706,-0.07542791273220016,-0.10475563682958502,18.0,19.0
IL,0,0.0,-0.3437100000405312,0.6698294193820689,-1.3936893483182913,-0.22586944923384458,-0.11769051852727433,0.062327000169393264,19.0,20.0
IL,0,0.0,-0.45693773429470985,0.6818463295355132,-2.047144831352287,-0.5262061050501778,-0.055441561458889226,-0.18565854004277196,20.0,21.0
IL,0,0.0,-0.37752798256599185,0.7946916466942998,-1.2095401933040466,-0.24204981422213756,-0.17976955637472028,0.241003768776583,21.0,22.0
IL,0,0.0,-0.5531208317451307,0.13684446497521716,-0.9708267686258356,-0.7173368431445777,-1.7948928141227225,-0.21545676528829424,22.0,23.0
IL,0,0.2,-0.48767485337707,0.22664545742274542,-0.3347621947989681,-0.495703100414396,-1.8811791634559276,0.09597921831907644,23.0,24.0
IL,0,0.2,-0.4209633360306105,0.28906194078036695,0.13809402868834403,-0.30119345126276387,-1.9173639967294436,0.2880644596675449,24.0,25.0
IL,0,0.2,-0.41526373311874404,0.34033473602487835,0.2126719549725861,-0.4470660483799728,-1.9112412566672157,0.34842076884522427,25.0,26.0
IL,0,0.2,-0.5797207285005795,0.24097491054058176,-1.238440011761421,-1.0256416107023627,-1.720120427535274,-0.2885388663860064,26.0,27.0
IL,0,0.2,-0.5292141237835294,0.36269797630378875,-0.5626349821127234,-0.8140037223556914,-1.8308749345437014,0.05831549389453004,27.0,28.0
IL,0,0.2,-0.6155606092936425,0.2977211712422753,-1.2997746853568082,-1.1132902572352383,-1.7416128991554114,-0.23800670754971384,28.0,29.0
IL,0,0.2,-0.5602453408531219,0.3301033027981979,-0.8552728345842774,-0.97386377940832,-1.814309151283271,0.027436073608764516,29.0,30.0
IL,0,0.2,-0.5228138349980808,0.33852375112358396,-0.6692451080986056,-0.8856621210191894,-1.8169524975162428,0.10205004481310181,30.0,31.0
IL,0,0.2,-0.5931239240079086,0.3297998937465809,-1.184758562748657,-1.1155617333013794,-1.7611914890040874,-0.10544099651370265,31.0,32.0
IL,0,0.2,-0.6216368756576784,0.42852839813238647,-1.040432387815206,-1.119524004110517,-1.8167937656560622,-0.027719278087519884,32.0,33.0
IL,0,0.2,-0.6812745364349054,0.4093978537375435,-1.4849867183531682,-1.2815751355746674,-1.7563754151357103,-0.2748259308977067,33.0,34.0
IL,0,0.2,-0.6124059043176554,0.5073993417589114,-0.8057602490943947,-1.0352915105756972,-1.844858052274087,0.023876940628759103,34.0,35.0
IL,0,0.2,-0.666848250875565,0.532041475082768,-1.0794929881195228,-1.2092621250070004,-1.8411929393824895,-0.03077385752206145,35.0,36.0
IL,0,0.2,-0.7668205196325312,0.52247520030833,-1.6519547663486964,-1.4899650893169465,-1.8083742466644621,-0.25099922052328316,36.0,37.0
IL,0,0.2,-0.8541182365722366,0.4996039400470545,-2.282038245047772,-1.7429099965518324,-1.7342609012448336,-0.5590447341581052,37.0,38.0
IL,0,0.2,-0.8676080114631012,0.5526391663739416,-2.2676779963013844,-1.744925848930705,-1.7367940175915961,-0.6097798260400984,38.0,39.0
IL,0,0.2,-0.8900767109161363,0.5937680221045876,-2.2686171374384276,-1.7882297273763044,-1.7592832205562858,-0.5931387194638783,39.0,40.0
IL,0,0.2,-0.8714105228866798,0.5466071458563555,-2.299577503310993,-1.9676464133957527,-1.8242252045936787,-0.1916656237375312,40.0,41.0
IN,0,0.0,0.44623611622914094,-0.9852416878161735,-0.9759716684961542,0.8371692493452091,0.7426370135308571,-1.3708627090173626,0.0,1.0
IN,0,0.0,0.4453141612913474,-0.9839833930849659,-0.9755367916125932,0.8325305137316121,0.739951826730541,-1.3660014742500106,1.0,2.0
IN,0,0.0,0.4391841381441146,-0.977923117720734,-0.9772061873979698,0.8090655885166559,0.7277887062436335,-1.3360410793840882,2.0,3.0
IN,0,0.0,0.46071825991426796,-0.9648523192546075,-1.0000795254668042,0.797399697569731,0.7561037153671407,-1.3397131160238398,3.0,4.0
IN,0,0.0,0.4111914733381132,-0.7955059351992507,-0.9332035891065655,0.7233399133599188,0.7043453988873127,-1.2795255064960822,4.0,5.0
IN,0,0.0,0.4750359614965024,-0.8177338261940926,-0.8854414277233597,0.39226439057380996,0.7696434076012402,-1.1480639709555374,5.0,6.0
IN,0,0.0,0.47291173957031296,-0.7895622186441785,-0.8953753648049653,0.3552609854185479,0.7681940180853779,-1.1198206889289162,6.0,7.0
IN,0,0.0,0.4803907870338123,-0.7703542696233937,-0.9205210673722554,0.31531573298866206,0.776955994620331,-1.075857997795042,7.0,8.0
IN,0,0.0,0.43766367709786397,-0.644608696428373,-0.8616551902570441,0.2689450379802147,0.7326403249544389,-1.0369560410445207,8.0,9.0
IN,0,0.0,0.39430063895502515,-0.5324792249368202,-0.807682112250632,0.2280073155441611,0.689942457542668,-1.0062611375658952,9.0,10.0
IN,0,0.0,0.37879016468747,-0.4888963520449049,-0.7861525075444679,0.21759395334076106,0.6763795962765166,-0.9999764814289991,10.0,11.0
IN,0,0.0,0.3672854731774859,-0.4659994847804625,-0.7870729312386978,0.21116299406799402,0.674993211448695,-1.0052741690784148,11.0,12.0
IN,0,0.0,0.2863083976038651,-0.31630637352667285,-0.7187440151423522,0.18874773894144362,0.6195721852158639,-1.0730907575995816,12.0,13.0
IN,0,0.0,0.24472129988447544,-0.24764284078690688,-0.7049849067643583,0.1725337633877933,0.6002213974154091,-1.1188836156044193,13.0,14.0
IN,0,0.0,0.20952977153482594,-0.14729425391600096,-0.6727469943709096,0.1205841329404775,0.5662458530177468,-1.071720290102414,14.0,15.0
IN,0,0.0,0.18479236411924851,-0.11296910053481078,-0.7028775637062161,0.2248930498935798,0.5327258513504189,-1.0417516393253394,15.0,16.0
IN,0,0.0,0.1558591190403112,-0.04560064274606269,-0.6799406400090648,0.20109157922762916,0.5106589426177697,-1.0345514844087196,16.0,17.0
IN,0,0.0,-0.001545937494598185,0.23051023296081927,-0.47377702114449993,0.16871577544014232,0.355007844659052,-1.062593494266104,17.0,18.0
IN,0,0.0,-0.04211890777560147,0.34882705778480816,-0.4274269756684198,0.14930604492735888,0.33097230151048207,-1.0920374053162276,18.0,19.0
IN,0,0.0,-0.05123137396327711,0.37459023009850057,-0.43641782827973785,0.128391291947424,0.33166416075549465,-1.0906750917602779,19.0,20.0
IN,0,0.0,-0.1826613270641298,0.32737731023813765,-1.4675860700289363,-0.31146931295979613,0.452228979826538,-1.4758709718591896,20.0,21.0
IN,0,0.0,-0.021138277039206406,0.437972770267888,-0.1850391426188529,0.19856290923616557,0.3022310093304,-0.8851413369408827,21.0,22.0
IN,0,0.0,-0.14266669681162605,0.4764055517647475,-0.7131450322826338,-0.0355191883768209,0.3338116859009748,-1.1895326457111328,22.0,23.0
IN,0,0.0,-0.12737532967469808,0.584604657773652,-0.2883721052098374,0.11249655030197181,0.2686324224421207,-1.0484549355142925,23.0,24.0
IN,0,0.0,-0.04543156012192041,0.7055044258972629,0.5297433899580652,0.42970968844154034,0.17241820623057819,-0.7269032147249526,24.0,25.0
IN,0,0.0,-0.030292969751079608,0.683503273042572,0.3937298939347367,0.18262775243527526,0.2257034582084629,-0.7011317079744587,25.0,26.0
IN,0,0.0,-0.15967341575336416,0.5829478206925188,-0.8425606899101686,-0.286890405027812,0.401166073958886,-1.258639680942265,26.0,27.0
IN,0,0.0,-0.09533576711219523,0.7473620669699826,0.07321921771463781,0.010210765510951238,0.25152633507139205,-0.8177172886733931,27.0,28.0
IN,0,0.0,-0.1855007207555271,0.6566789774154325,-0.8006057222320315,-0.3468791504015208,0.3607814896955729,-1.141188543057459,28.0,29.0
IN,0,0.0,-0.048656918589926886,0.6415384010728417,-0.047036652170770084,-0.06197855705139325,0.27817000330238256,-0.635381652401516,29.0,30.0
IN,0,0.0,-0.07113029311116564,0.739067336571562,0.0807903929371969,-0.05004989077115488,0.24318043294070246,-0.6000804307724464,30.0,31.0
IN,0,0.0,-0.09433502967017089,0.7972020141229753,0.14615815289127024,-0.058806575367532796,0.2124735170680459,-0.5676441504685964,31.0,32.0
IN,0,0.0,-0.11417706260297629,0.8604773942913575,0.27067462316815644,-0.033106761369769734,0.17747139757602357,-0.5419195975681537,32.0,33.0
IN,0,0.0,-0.13621909559502074,0.9038070390144618,0.2539097898511895,-0.07254463835926994,0.16418488749026403,-0.5294498389423853,33.0,34.0
IN,0,0.0,-0.13026367459116914,0.9782495173446526,0.4999825946319807,-0.0031474992891849843,0.1217342297899153,-0.42690364758258326,34.0,35.0
IN,0,0.0,-0.3268328798180345,0.897468771979446,-0.8568149258917509,-0.5891067886776138,0.2519938451337701,-0.9937585560979962,35.0,36.0
IN,0,0.0,-0.37641655071478924,0.9060116468771426,-1.1164653277692942,-0.7426586103524885,0.25906124215583026,-1.0503364824443728,36.0,37.0
IN,0,0.0,-0.3126104686778087,1.0149422816178577,-0.37793562667576897,-0.4645032522069285,0.1605635679843042,-0.7519243349813127,37.0,38.0
IN,0,0.0,-0.3445103599104559,1.0866509243252271,-0.3573659170622267,-0.4908459915137847,0.13880127180226168,-0.7593324032094466,38.0,39.0
IN,0,0.0,-0.3679146107626338,1.113103669981845,-0.36645555223012005,-0.5407812370256133,0.11485843763216877,-0.7117742672893553,39.0,40.0
IN,0,0.0,-0.29817193775280726,1.0147794477209369,-0.42952412647631805,-0.6546564438654796,0.11674785324471768,-0.3889509625907587,40.0,41.0
KS,0,0.0,1.1998897896872907,-0.7972463539177302,-0.9399292849575577,0.9518344488742467,-0.7528799467024454,1.0238689791118463,0.0,1.0
KS,0,0.0,1.211628766835268,-0.8086137223955118,-0.9389062915781976,0.9980249365841358,-0.7304429697129027,0.9661912235617868,1.0,2.0
KS,0,0.0,1.2098400083472132,-0.8076310420072041,-0.9429742743130161,0.9952372154068827,-0.7322586697245308,0.9737095089223661,2.0,3.0
KS,0,0.0,1.2559448949475145,-0.8989365138156116,-1.0256092002029595,1.0256596689747786,-0.6601018915254181,0.8898861133235497,3.0,4.0
KS,0,0.0,1.2307413641259524,-0.8203220054555806,-1.0172993386588653,0.953822020221221,-0.6881685984344441,0.954621903120095,4.0,5.0
KS,0,0.0,1.2067324307731344,-0.7334448394479423,-0.931959458338153,0.5979225423498087,-0.7310714071834402,1.171474997253011,5.0,6.0
KS,0,0.0,1.1613411618160052,-0.7500652303117646,-0.9580062303297288,0.5235053065707748,-0.7722133903500965,1.1893291545481526,6.0,7.0
KS,0,0.0,1.1603037775505338,-0.7088882895206717,-0.9576200935783555,0.5002735812133453,-0.7724624193299521,1.2151544343942788,7.0,8.0
KS,0,0.0,1.1409689617427847,-0.676149324912553,-0.9643010839690633,0.45219941830622684,-0.7907604191087466,1.249022630790082,8.0,9.0
KS,0,0.0,1.1507890971840025,-0.6654412732383173,-1.0000583709542183,0.39552375722554645,-0.7877919883421635,1.329136242871226,9.0,10.0
KS,0,0.0,1.114306206577398,-0.5599245241614991,-0.9382193329820943,0.37813537621024745,-0.8236356211163186,1.332574720456172,10.0,11.0
KS,0,0.0,1.0453630384792378,-0.48885635344495154,-0.8985720966759669,0.4659532085420352,-0.8292093988948079,1.0458091394190263,11.0,12.0
KS,0,0.0,0.9021173278924242,-0.2948780407646126,-0.7836972875992071,0.39385855801804476,-0.9628877295297859,1.0277423397714383,12.0,13.0
KS,0,0.0,0.9062900878423419,-0.28125991043402654,-0.7774072144052521,0.44983644091475117,-0.934943828881961,0.9230475284947106,13.0,14.0
KS,0,0.0,0.872391556618133,-0.22008766226511228,-0.7816011846942909,0.3709523460807308,-0.9681886018951881,0.9844449876050746,14.0,15.0
KS,0,0.0,0.8332172274445003,-0.16258443234960876,-0.7754178685059367,0.43714417431826913,-1.0047390316424873,0.9581965491829364,15.0,16.0
KS,0,0.0,0.804233400878717,-0.06305488141983115,-0.72084837127069,0.49533644311774744,-1.0008465016204326,0.8125078743955146,16.0,17.0
KS,0,0.0,0.4474564806151197,0.48031843571292054,-0.2921238526338933,0.4071256262191649,-1.3602596589945655,0.7441176778795913,17.0,18.0
KS,0,0.0,0.3867757514348976,0.5432342377703466,-0.28609122925763525,0.3527415819783937,-1.403450856694452,0.7199968993210908,18.0,19.0
KS,0,0.0,0.3730695350383473,0.569635976479513,-0.2799522871331085,0.35515032039243594,-1.401636585745978,0.6749181664949113,19.0,20.0
KS,0,0.0,0.19127209881155116,0.5237324301217622,-1.6658202271540927,-0.17098783341763638,-1.227825582524926,-0.012325803331170402,20.0,21.0
KS,0,0.0,0.30597375007145344,0.6933204378385783,-0.40662867781153245,0.3063410898202841,-1.4011502058607996,0.5084030190696153,21.0,22.0
KS,0,0.0,0.26473795159798347,0.7273431191880804,-0.5515514644796969,0.24508804993305733,-1.3938312388793055,0.40072354102945323,22.0,23.0
KS,0,0.0,0.30125223427017334,0.7854734170103993,-0.2640888454149875,0.3550344797843529,-1.4220452709771614,0.5261374535166877,23.0,24.0
KS,0,0.0,0.3811679730234661,0.8786673067480669,0.4176606732580852,0.613904884704753,-1.5029006395300097,0.8337939002436886,24.0,25.0
KS,0,0.0,0.38385868111161336,0.9851333454714146,0.5815630080640585,0.5704795267120049,-1.485107515556444,0.7582613979772849,25.0,26.0
KS,0,0.0,0.18695872137393701,0.988636766555819,-0.7085604842270997,0.022420552566452052,-1.3529776240515003,0.15568292425804883,26.0,27.0
KS,0,0.0,0.18467594178844746,1.1734895680802904,-0.11814102979442088,0.16421327703380478,-1.4835403099672968,0.4339491880273221,27.0,28.0
KS,0,0.0,0.11660799471826148,1.1471472388450938,-0.7723962040360727,-0.06026413969221929,-1.381440937089419,0.09504992531405014,28.0,29.0
KS,0,0.25,0.28176618222531696,1.1865369909560992,0.5383538667087446,0.4249674817383079,-1.5569691118011617,0.7844505444597066,29.0,30.0
KS,0,0.25,0.306347022960281,1.184908599231208,0.5380064506936841,0.3975227987667781,-1.5551539911788583,0.8954350661653894,30.0,31.0
KS,0,0.25,0.28816166736035737,1.1812613912922356,0.18356084216569168,0.2651353014060461,-1.4883821506093906,0.7505236265618574,31.0,32.0
KS,0,0.25,0.2814844151956799,1.2616852746765355,0.36881400905058687,0.28921771576522154,-1.5409771584207705,0.8720975531008498,32.0,33.0
KS,0,0.25,0.19398615018203552,1.2188560628622562,-0.3450859477159317,-0.0020445294308240277,-1.456926273151502,0.5671186155770988,33.0,34.0
KS,0,0.25,0.25392137941150456,1.3662770383672527,0.5164216410517385,0.2517619295947998,-1.6111196898302453,1.0285033478479373,34.0,35.0
KS,0,0.25,0.14979775445352728,1.3757987427752667,0.22782932651427304,0.06790790516699347,-1.6299526798140977,0.8807684645908749,35.0,36.0
KS,0,0.25,-0.03709430043462548,1.2863850156718994,-1.136863048800775,-0.5729565496479286,-1.5083487719528956,0.4093382834603814,36.0,37.0
KS,0,0.25,-0.019500374961801483,1.3522841756712465,-0.8372980256313654,-0.5784671509276553,-1.5964448731886158,0.743335756035712,37.0,38.0
KS,0,0.25,-0.04609710770508295,1.4224995125843567,-0.795787047168734,-0.5611550961275643,-1.608634579317298,0.6770614487129446,38.0,39.0
KS,0,0.25,-0.09282402261753611,1.4858004149186104,-0.7776673139487441,-0.5946931334177641,-1.6461000327403077,0.6595564815261251,39.0,40.0
KS,0,0.25,-0.0680558369789074,1.4564573146570317,-0.8091898513680541,-0.7071459412028377,-1.6708516194332919,0.9095441666930453,40.0,41.0
KY,0,0.0,1.0975426653293967,-1.5833265985390796,0.5771913134547939,-0.11712245079665595,0.07573444280009392,-0.925195786437063,0.0,1.0
KY,0,0.0,1.1056137728060726,-1.591023699466366,0.5795712956051601,-0.08684325278155755,0.0910146287605578,-0.9644320800048467,1.0,2.0
KY,0,0.0,1.0936271108955922,-1.5808450398768183,0.5724865838171814,-0.12698644006213455,0.07130369314462118,-0.9076658406789012,2.0,3.0
KY,0,0.0,1.0732272443828366,-1.6224819983844028,0.540384568969563,-0.13894060037219597,0.07340155912672383,-0.9830597212559367,3.0,4.0
KY,0,0.0,1.0286685787816112,-1.4811968658152006,0.5850133733272612,-0.22844306767400316,0.022504941287878867,-0.9003156145716057,4.0,5.0
KY,0,0.0,1.0805591674659043,-1.4938212651294718,0.673082096133473,-0.6111191232366675,0.0852176949900762,-0.8008246471341879,5.0,6.0
KY,0,0.0,1.0527936313733102,-1.508677385564883,0.669049891380356,-0.621061395223519,0.07206439328526358,-0.8622138760825719,6.0,7.0
KY,0,0.0,1.0307526881638236,-1.4690558211823912,0.6699867765204018,-0.6718298167562616,0.051488768920835246,-0.8365710702250962,7.0,8.0
KY,0,0.0,1.0469734160048942,-1.3640899719361266,0.6935261302059262,-0.6951477973401048,0.06368758072173618,-0.7823518638677988,8.0,9.0
KY,0,0.0,0.9897620497493665,-1.2733660999030108,0.7274248307644182,-0.784557043659515,-0.0018422362335606946,-0.7096016316994739,9.0,10.0
KY,0,0.0,1.0131281568457187,-1.2828936586992694,0.709575354041164,-0.7579472020605837,0.03493808152886448,-0.7558329901142047,10.0,11.0
KY,0,0.0,0.9621082055590113,-1.2489279331407617,0.694272629618103,-0.7884792442815098,0.019761238795273185,-0.8402190375939199,11.0,12.0
KY,0,0.0,0.8692857751916738,-1.136750377498594,0.7421740259285642,-0.8380842498618496,-0.0440093974461488,-0.903900486281958,12.0,13.0
KY,0,0.0,0.8478000496068947,-1.12676580385278,0.7334454306984833,-0.8504559730226666,-0.04281362590428659,-0.9516100855431113,13.0,14.0
KY,0,0.0,0.8119916770341221,-1.0539380028340335,0.7434342860905635,-0.9309025953376833,-0.08170518494889968,-0.8727059743040269,14.0,15.0
KY,0,0.0,0.7358547306910442,-1.0373608471968376,0.6489128349592774,-0.6930733760388391,-0.1396255731296468,-0.9832449027702583,15.0,16.0
KY,0,0.0,0.7079571509877469,-1.006856414693113,0.6481880242471799,-0.7636050912263859,-0.16933713961758945,-0.9174504709335028,16.0,17.0
