id,event,w4_environment_state_rps_21_slp,pc01,pc03,pc04,pc09,pc12,pc13,start,stop
IL,0,0.1501599384258027,-0.45693773429470985,0.6818463295355132,-0.3594803413682122,-0.055441561458889226,0.0031510491107640368,-0.39253952362786887,20.0,21.0
IL,0,0.1650741554060746,-0.37752798256599185,0.7946916466942998,-0.281033078113831,-0.17976955637472028,-0.3057525246334044,-0.20355816232726917,21.0,22.0
IL,0,0.1650741554060746,-0.5531208317451307,0.13684446497521716,-0.5023141924699047,-1.7948928141227225,0.31974610621225213,-0.009934609624108534,22.0,23.0
IL,0,0.1650741554060746,-0.48767485337707,0.22664545742274542,-0.48132347882273274,-1.8811791634559276,0.156895585616192,0.17356006442432043,23.0,24.0
IL,0,0.1882061830960782,-0.4209633360306105,0.28906194078036695,-0.5163528938659706,-1.9173639967294436,0.01179366990754732,0.53383436520073,24.0,25.0
IL,0,0.1882061830960782,-0.41526373311874404,0.34033473602487835,-0.5519553113382011,-1.9112412566672157,-0.06852940625396657,0.5264876872599906,25.0,26.0
IL,0,0.3641586324119697,-0.5797207285005795,0.24097491054058176,-0.6350137642159027,-1.720120427535274,0.3687901579560536,0.5001253532870208,26.0,27.0
IL,1,0.3962100580591438,-0.5292141237835294,0.36269797630378875,-0.6146251308751249,-1.8308749345437014,0.2780197667482835,0.538193597870931,27.0,28.0
IN,0,0.0,0.44623611622914094,-0.9852416878161735,-0.7406910651791836,0.7426370135308571,-0.7165186416159959,-1.0234670338407579,0.0,1.0
IN,0,0.0,0.4453141612913474,-0.9839833930849659,-0.7323730991708983,0.739951826730541,-0.7247331344408754,-1.022624875170882,1.0,2.0
IN,0,0.0,0.4391841381441146,-0.977923117720734,-0.6906909447851212,0.7277887062436335,-0.7688463646208232,-1.0208408203008827,2.0,3.0
IN,0,0.0,0.46071825991426796,-0.9648523192546075,-0.733308259271326,0.7561037153671407,-0.7448371933191461,-0.6320865074095643,3.0,4.0
IN,0,0.0065431783498441,0.4111914733381132,-0.7955059351992507,-0.8140483853814102,0.7043453988873127,-0.49254723133894784,-0.609382854188701,4.0,5.0
IN,0,0.0065431783498441,0.4750359614965024,-0.8177338261940926,-0.8262850593359875,0.7696434076012402,-0.7371716448608279,-0.4799009033040224,5.0,6.0
IN,0,0.0065431783498441,0.47291173957031296,-0.7895622186441785,-0.8195139030398815,0.7681940180853779,-0.732437150451457,-0.2380852762141994,6.0,7.0
IN,0,0.0065431783498441,0.4803907870338123,-0.7703542696233937,-0.8010208282337679,0.776955994620331,-0.7728626377367289,0.0703681039591634,7.0,8.0
IN,0,0.0065431783498441,0.43766367709786397,-0.644608696428373,-0.864812088754242,0.7326403249544389,-0.5704059940546529,-0.028108145729269715,8.0,9.0
IN,0,0.0065431783498441,0.39430063895502515,-0.5324792249368202,-0.9226527114749242,0.689942457542668,-0.37802458406769684,-0.1323459619614003,9.0,10.0
IN,0,0.0065431783498441,0.37879016468747,-0.4888963520449049,-0.9564027950245533,0.6763795962765166,-0.2914411723164964,-0.17616981164177187,10.0,11.0
IN,0,0.0065431783498441,0.3672854731774859,-0.4659994847804625,-0.9706259387196813,0.674993211448695,-0.306211962573684,-0.10914422608467778,11.0,12.0
IN,0,0.0065431783498441,0.2863083976038651,-0.31630637352667285,-1.0260094338871957,0.6195721852158639,-0.3561763637281687,-0.16180737792115807,12.0,13.0
IN,0,0.0103205561529053,0.24472129988447544,-0.24764284078690688,-1.0322927682982594,0.6002213974154091,-0.5016291593029155,-0.029601433360137118,13.0,14.0
IN,0,0.0103205561529053,0.20952977153482594,-0.14729425391600096,-1.0530595806078895,0.5662458530177468,-0.4176295785254293,-0.0026935829462811853,14.0,15.0
IN,0,0.0103205561529053,0.18479236411924851,-0.11296910053481078,-1.0835880860570741,0.5327258513504189,-0.031874175037272245,0.03080446970343699,15.0,16.0
IN,0,0.0103205561529053,0.1558591190403112,-0.04560064274606269,-1.100393298514112,0.5106589426177697,-0.022939710152052123,0.03905402208852857,16.0,17.0
IN,0,0.0103205561529053,-0.001545937494598185,0.23051023296081927,-1.2243999388232083,0.355007844659052,0.3547938030627379,-0.9485625705850439,17.0,18.0
IN,0,0.0162883152618202,-0.04211890777560147,0.34882705778480816,-1.3178186928416498,0.33097230151048207,0.4588415981855285,-0.8786278716406263,18.0,19.0
IN,0,0.0273362212906039,-0.05123137396327711,0.37459023009850057,-1.3240303344238886,0.33166416075549465,0.42224350964292007,-0.7033323586581725,19.0,20.0
IN,0,0.1731191920495761,-0.1826613270641298,0.32737731023813765,-1.4314133291623992,0.452228979826538,1.0401873665978096,-0.9741542638138865,20.0,21.0
IN,0,0.2078438913408112,-0.021138277039206406,0.437972770267888,-1.3855046302063905,0.3022310093304,0.6535511551178995,-0.7227537765693719,21.0,22.0
IN,0,0.2078438913408112,-0.14266669681162605,0.4764055517647475,-1.4225977851468359,0.3338116859009748,0.7464854258017716,-0.9164955413427136,22.0,23.0
IN,0,0.2078438913408112,-0.12737532967469808,0.584604657773652,-1.427625659286925,0.2686324224421207,0.5208391648865944,-0.7145939272157965,23.0,24.0
IN,0,0.2180164004268113,-0.04543156012192041,0.7055044258972629,-1.4321134514142948,0.17241820623057819,0.19378819519772267,-0.3269914730338768,24.0,25.0
IN,0,0.2180164004268113,-0.030292969751079608,0.683503273042572,-1.4383875644215491,0.2257034582084629,0.12223986481672892,-0.2717000049254376,25.0,26.0
IN,0,0.2712671837974761,-0.15967341575336416,0.5829478206925188,-1.5455249145312562,0.401166073958886,0.5645253437303397,-0.34009279748108057,26.0,27.0
IN,0,0.2861332056094896,-0.09533576711219523,0.7473620669699826,-1.4950480985058738,0.25152633507139205,0.3002925498594079,-0.22146105646258915,27.0,28.0
IN,0,0.2900984271080252,-0.1855007207555271,0.6566789774154325,-1.4988896557675202,0.3607814896955729,0.5869437259373514,-0.3526151675588487,28.0,29.0
IN,0,0.3535481318698933,-0.048656918589926886,0.6415384010728417,-1.3544081124602234,0.27817000330238256,0.3293017914556727,-0.22084040743929426,29.0,30.0
IN,0,0.4906333755001038,-0.07113029311116564,0.739067336571562,-1.3466390319548973,0.24318043294070246,0.15734654336965664,-0.016731884686823652,30.0,31.0
IN,0,0.5124452055521703,-0.09433502967017089,0.7972020141229753,-1.2968440182313659,0.2124735170680459,-0.03254846653099406,0.07075770467295082,31.0,32.0
IN,0,0.5124452055521703,-0.11417706260297629,0.8604773942913575,-1.268004575226507,0.17747139757602357,-0.22654181535785856,0.1718364132590456,32.0,33.0
IN,0,0.5124452055521703,-0.13621909559502074,0.9038070390144618,-1.2609495640042956,0.16418488749026403,-0.23250051770997715,0.21297995792413965,33.0,34.0
IN,0,0.5124452055521703,-0.13026367459116914,0.9782495173446526,-1.260035759405379,0.1217342297899153,-0.3339549823144056,0.3706652911251195,34.0,35.0
IN,0,0.5124452055521703,-0.3268328798180345,0.897468771979446,-1.242072074769874,0.2519938451337701,-0.005210433249767847,0.06879001122607659,35.0,36.0
IN,0,0.5124452055521703,-0.37641655071478924,0.9060116468771426,-1.2008603700219969,0.25906124215583026,0.05114376428483951,0.044290136380934,36.0,37.0
IN,0,0.5348744736823058,-0.3126104686778087,1.0149422816178577,-1.1716882514755513,0.1605635679843042,-0.30283662300349673,0.30221478630173737,37.0,38.0
IN,0,0.5348744736823058,-0.3445103599104559,1.0866509243252271,-1.1825872024837731,0.13880127180226168,-0.3430824529301346,0.38848175805289803,38.0,39.0
IN,0,0.5348744736823058,-0.3679146107626338,1.113103669981845,-1.097214879645728,0.11485843763216877,-0.5006813068741272,0.47918865826494494,39.0,40.0
IN,0,0.5348744736823058,-0.29817193775280726,1.0147794477209369,-0.9581561886743516,0.11674785324471768,-0.12587959477528587,0.3953857978001995,40.0,41.0
KS,0,0.0,1.1998897896872907,-0.7972463539177302,-0.18863660080737696,-0.7528799467024454,-1.0783995279619143,0.4376934972725977,0.0,1.0
KS,0,0.0,1.211628766835268,-0.8086137223955118,-0.26902296363017186,-0.7304429697129027,-0.9930020988622429,0.43175108588091454,1.0,2.0
KS,0,0.0,1.2098400083472132,-0.8076310420072041,-0.2630127205497366,-0.7322586697245308,-1.0007587254850099,0.42873398722223877,2.0,3.0
KS,0,0.0,1.2559448949475145,-0.8989365138156116,-0.301596473301622,-0.6601018915254181,-1.0441037270609481,1.1287165769123113,3.0,4.0
KS,0,0.0017201592742141,1.2307413641259524,-0.8203220054555806,-0.2869162217504446,-0.6881685984344441,-0.9940327583757699,1.3361889344778968,4.0,5.0
KS,0,0.0017201592742141,1.2067324307731344,-0.7334448394479423,-0.18543332533234808,-0.7310714071834402,-1.1636795776342976,1.178778459763379,5.0,6.0
KS,0,0.0017201592742141,1.1613411618160052,-0.7500652303117646,-0.06323417700886516,-0.7722133903500965,-1.2200320068303627,1.4628022207159281,6.0,7.0
KS,0,0.0017201592742141,1.1603037775505338,-0.7088882895206717,-0.08638545609569913,-0.7724624193299521,-1.1799614798277083,1.602537577097038,7.0,8.0
KS,0,0.0017201592742141,1.1409689617427847,-0.676149324912553,-0.05892360127889144,-0.7907604191087466,-1.1672046847908009,1.7909128839648216,8.0,9.0
KS,0,0.0017201592742141,1.1507890971840025,-0.6654412732383173,0.013497414923822615,-0.7877919883421635,-1.2942153894789719,2.0790798414802225,9.0,10.0
KS,0,0.0017201592742141,1.114306206577398,-0.5599245241614991,-0.07429342638687264,-0.8236356211163186,-1.072034773293403,1.9112113304198386,10.0,11.0
KS,0,0.0017201592742141,1.0453630384792378,-0.48885635344495154,-0.17269574165696247,-0.8292093988948079,-1.4017173031045524,2.104159217123742,11.0,12.0
KS,0,0.0017201592742141,0.9021173278924242,-0.2948780407646126,-0.1505000858240126,-0.9628877295297859,-1.3972010559504735,1.612131431405576,12.0,13.0
KS,0,0.0024300333779308,0.9062900878423419,-0.28125991043402654,-0.2707331176999542,-0.934943828881961,-1.3493927504296597,1.7089222223698104,13.0,14.0
KS,0,0.0024300333779308,0.872391556618133,-0.22008766226511228,-0.22800227491954225,-0.9681886018951881,-1.368675834395415,1.879727991658326,14.0,15.0
KS,0,0.0024300333779308,0.8332172274445003,-0.16258443234960876,-0.2499445744287614,-1.0047390316424873,-1.245257676230199,1.8221090772612742,15.0,16.0
KS,0,0.0024300333779308,0.804233400878717,-0.06305488141983115,-0.4192089323597372,-1.0008465016204326,-1.216412152862891,1.8233248614661106,16.0,17.0
KS,0,0.0024300333779308,0.4474564806151197,0.48031843571292054,-0.5848447205756139,-1.3602596589945655,-0.5063942326853771,-0.33311691354901507,17.0,18.0
KS,0,0.0240208054043701,0.3867757514348976,0.5432342377703466,-0.5384738900328112,-1.403450856694452,-0.655409536076085,-0.17810237125683523,18.0,19.0
KS,0,0.0519248800345225,0.3730695350383473,0.569635976479513,-0.6152411507551495,-1.401636585745978,-0.5531953393794805,-0.10033190949447506,19.0,20.0
KS,0,0.1114398309460297,0.19127209881155116,0.5237324301217622,-0.8012444102915901,-1.227825582524926,0.05194532094273158,-0.48140945128722507,20.0,21.0
KS,0,0.1603201247148599,0.30597375007145344,0.6933204378385783,-0.719733497992822,-1.4011502058607996,-0.5651796917456486,-0.14330513870140257,21.0,22.0
KS,0,0.1603201247148599,0.26473795159798347,0.7273431191880804,-0.8006246538918432,-1.3938312388793055,-0.3505483270131701,-0.2966965370615942,22.0,23.0
KS,0,0.1603201247148599,0.30125223427017334,0.7854734170103993,-0.8143481528407162,-1.4220452709771614,-0.4629784140465189,-0.11005420172395586,23.0,24.0
KS,0,0.193087187973874,0.3811679730234661,0.8786673067480669,-0.7685180580979989,-1.5029006395300097,-0.8323115481146313,0.2214976767161932,24.0,25.0
KS,0,0.193087187973874,0.38385868111161336,0.9851333454714146,-0.924203874001724,-1.485107515556444,-1.0103213622531106,0.1910342114466475,25.0,26.0
KS,0,0.2595983334318753,0.18695872137393701,0.988636766555819,-0.9913780388225556,-1.3529776240515003,-0.6986950264039851,0.005196698230585564,26.0,27.0
KS,0,0.2688651510824258,0.18467594178844746,1.1734895680802904,-0.9334158886885591,-1.4835403099672968,-0.9628276868509148,0.13208938774947623,27.0,28.0
KS,0,0.3252516161335094,0.11660799471826148,1.1471472388450938,-1.022524872466649,-1.381440937089419,-0.8075345674511732,0.10358156972761472,28.0,29.0
KS,1,0.3967968623580886,0.28176618222531696,1.1865369909560992,-0.8466719373574648,-1.5569691118011617,-1.2628304002507067,0.46213389624884005,29.0,30.0
KY,0,0.0,1.0975426653293967,-1.5833265985390796,-0.7179036031874733,0.07573444280009392,0.27090245927832673,-1.9215647819327917,0.0,1.0
KY,0,0.0,1.1056137728060726,-1.591023699466366,-0.7713978609062362,0.0910146287605578,0.3279840306986994,-1.9238621320007514,1.0,2.0
KY,0,0.0,1.0936271108955922,-1.5808450398768183,-0.7001512825043337,0.07130369314462118,0.24972929831904006,-1.9237070840834396,2.0,3.0
KY,0,0.0,1.0732272443828366,-1.6224819983844028,-0.6965914955101496,0.07340155912672383,0.3094161134739482,-1.4974896110166915,3.0,4.0
KY,0,0.0052508624613101,1.0286685787816112,-1.4811968658152006,-0.715428788212699,0.022504941287878867,0.4590337256812633,-1.4027004886170906,4.0,5.0
KY,0,0.0052508624613101,1.0805591674659043,-1.4938212651294718,-0.7855029493889605,0.0852176949900762,0.3091028008581053,-1.3562790997906804,5.0,6.0
KY,0,0.0052508624613101,1.0527936313733102,-1.508677385564883,-0.7897459856468527,0.07206439328526358,0.3964791847106894,-1.1506197853329914,6.0,7.0
KY,0,0.0052508624613101,1.0307526881638236,-1.4690558211823912,-0.7710965386624307,0.051488768920835246,0.4345714600704658,-0.9421177752752831,7.0,8.0
KY,0,0.0052508624613101,1.0469734160048942,-1.3640899719361266,-0.8695243501794414,0.06368758072173618,0.546351162109644,-0.8050723209191298,8.0,9.0
KY,0,0.0052508624613101,0.9897620497493665,-1.2733660999030108,-0.8127146603023307,-0.0018422362335606946,0.6122861197324784,-0.811679440357373,9.0,10.0
KY,0,0.0052508624613101,1.0131281568457187,-1.2828936586992694,-0.8902615065690564,0.03493808152886448,0.6741590758471899,-0.5522433527529783,10.0,11.0
KY,0,0.0052508624613101,0.9621082055590113,-1.2489279331407617,-0.894637981928936,0.019761238795273185,0.48073027458344425,-0.3109060376778751,11.0,12.0
KY,0,0.0052508624613101,0.8692857751916738,-1.136750377498594,-0.9486589215222946,-0.0440093974461488,0.5568907628468333,-0.35128669286211894,12.0,13.0
KY,0,0.0514035501161164,0.8478000496068947,-1.12676580385278,-1.026159430170508,-0.04281362590428659,0.6906248571747202,-0.22350420573976204,13.0,14.0
KY,0,0.0514035501161164,0.8119916770341221,-1.0539380028340335,-1.0041817036699965,-0.08170518494889968,0.7662367120953733,-0.16291558290348446,14.0,15.0
KY,0,0.0514035501161164,0.7358547306910442,-1.0373608471968376,-1.0025373017085204,-0.1396255731296468,1.0667325116809032,0.16234198120152,15.0,16.0
KY,0,0.0514035501161164,0.7079571509877469,-1.006856414693113,-1.0054860294327712,-0.16933713961758945,1.259456503394855,0.18037094283186444,16.0,17.0
KY,0,0.0514035501161164,0.5164518077188337,-0.699614977106363,-1.1128943896116847,-0.36536122957826545,1.7722593997321778,-0.9192800909932498,17.0,18.0
KY,0,0.0595335042748336,0.5280900446001711,-0.6878952735241183,-1.145367394891554,-0.3550359269162461,1.9074522283317983,-0.7607678580004514,18.0,19.0
KY,0,0.111068789729186,0.519544234618585,-0.6819250711215787,-1.1368029718381005,-0.3601557417881284,1.979431202095328,-0.5568476978301161,19.0,20.0
KY,0,0.1188864720342594,0.47091543236389544,-0.17713675386369515,-1.0278217591739676,1.4666715732940736,1.9806595114844856,-1.1108487019887672,20.0,21.0
KY,0,0.1702027293548837,0.60649389710185,0.014938102136421973,-0.9931249588938962,1.2882822788028974,1.408068066489766,-0.8713890916866217,21.0,22.0
KY,0,0.1702027293548837,0.4899444704755445,0.05632643010653957,-1.0084082673833603,1.2980295900430259,1.5670754462917362,-1.0680584208157489,22.0,23.0
KY,0,0.1702027293548837,0.5275691047493233,0.11983092904262156,-0.9929269355161111,1.2353921406076815,1.4287942899034263,-0.832275727632796,23.0,24.0
KY,0,0.2947375059710413,0.6147207290802778,0.23509236511282294,-0.9777857710875816,1.1387838070828797,1.108281285585739,-0.46894030781264395,24.0,25.0
KY,0,0.2947375059710413,0.5727493958094259,0.2799994252430962,-1.0234515318581765,1.1878340203810445,1.1800027495163439,-0.43394521201247255,25.0,26.0
KY,0,0.388495282795666,0.43140759877309853,0.2606074170526373,-1.165050508386811,1.332038838454818,1.5913458488877388,-0.6914867999208993,26.0,27.0
KY,0,0.4448210302508872,0.5165287036689471,0.3327704968951479,-1.1163548611513907,1.2366649192455608,1.42053609799614,-0.5355660847948205,27.0,28.0
KY,0,0.4452506174009538,0.4601152868596857,0.3202056215546216,-1.1720889266480379,1.312127973803243,1.523241217751247,-0.6654556734484263,28.0,29.0
KY,0,0.5356116289095524,0.612005674777426,0.3808624984191346,-1.0414842759902867,1.1857498025640776,1.0976713461847016,-0.41878737969302665,29.0,30.0
KY,0,0.6152872273241853,0.5620262933440312,0.4027636391025457,-1.047043638408756,1.1961403314545667,1.1660088649605833,-0.3144411453664948,30.0,31.0
KY,0,0.6302939752589239,0.5652212468764158,0.4540365715214332,-1.0542288137719993,1.180176335140617,1.0548313332271313,-0.24022523269045545,31.0,32.0
KY,0,0.6302939752589239,0.48111995494427195,0.4881313092309848,-1.0256095361535926,1.1313288561992538,0.9986198768953876,-0.11179194482164223,32.0,33.0
KY,0,0.6302939752589239,0.3578643199992773,0.49043892882003676,-1.0778883782549677,1.161657510760303,1.1307739900450762,-0.17137770242696845,33.0,34.0
KY,0,0.6302939752589239,0.5144149689823633,0.6082862237622342,-0.962842136659071,0.9772879607377379,0.5038154380549367,0.37565216896817694,34.0,35.0
KY,0,0.6302939752589239,0.36366397205916656,0.5009072470025386,-0.9659993975808877,1.089537035513128,0.9629705120258885,0.2858454406265507,35.0,36.0
KY,0,0.6302939752589239,0.2707668205063769,0.40902049463736856,-0.9467630042198624,1.1545872571033484,1.3509607891218238,0.22685042335193828,36.0,37.0
KY,0,0.6356457471705983,0.2785292788217702,0.4469396449142756,-0.8375831130345993,1.103351680739234,1.2612992471148934,0.3340833271496475,37.0,38.0
KY,0,0.6356457471705983,0.26506983322451105,0.48172794190133367,-0.8140896447917442,1.0917286424375754,1.1915367970043373,0.4439057797216969,38.0,39.0
KY,0,0.6356457471705983,0.23103050291910035,0.5458867331939942,-0.7723032237861562,1.0579777947060196,1.1293618486849184,0.5321023337137369,39.0,40.0
KY,0,0.6356457471705983,0.29555043332828346,0.434634014215437,-0.633875508881008,1.0550531641294394,1.603001412984259,0.5028174351641093,40.0,41.0
LA,0,0.0,1.7000848859592363,-0.5653088810341192,-0.31202234064487383,0.050960994574191176,0.05895403808026194,-2.604362726964931,0.0,1.0
LA,0,0.0,1.6976247503536812,-0.5662806622781233,-0.317191428216523,0.0542363210959595,0.058573941147124095,-2.6119263743536347,1.0,2.0
LA,0,0.0,1.6982816458880732,-0.569706071831538,-0.33958204146921533,0.06218272352973526,0.07749636572896684,-2.618967862831824,2.0,3.0
LA,0,0.0,1.671857227186078,-0.8058045062943253,-0.24070449650036865,0.09002370629920202,0.01668926822817694,-1.7587754359783587,3.0,4.0
LA,0,0.0184686593010273,1.6718590109257851,-0.7348608736195804,-0.29558867051706644,0.08986529095837126,0.10340683091504066,-1.626498244567534,4.0,5.0
LA,0,0.0184686593010273,1.7468902984098362,-0.7730942185302077,-0.3002570173402481,0.16646603543748217,-0.2956361161150737,-1.8306401377648447,5.0,6.0
LA,0,0.0184686593010273,1.6169618675559243,-1.0570663509800495,-0.01938581893172272,0.0918369823584246,-0.35773512727004453,-1.1708490085305514,6.0,7.0
LA,0,0.0184686593010273,1.5715372438685697,-1.0828782590006836,0.044862426591024226,0.057470116430406476,-0.3131154371302508,-0.8462264594233172,7.0,8.0
LA,0,0.0184686593010273,1.4927071657012052,-1.031380635017852,0.029579581466124116,-0.006700869796705784,-0.06729536349121232,-0.6844967128802958,8.0,9.0
LA,0,0.0184686593010273,1.460200598537362,-0.9048361150549844,-0.0013164589083916674,-0.0535889521331059,0.0660949850949537,-0.8717057515986468,9.0,10.0
LA,0,0.0184686593010273,1.4494379723136133,-0.783245223337715,-0.040827198752935674,-0.07598988226636631,0.16261263013578023,-0.8156773736592489,10.0,11.0
LA,0,0.0184686593010273,1.3804098694769322,-0.9129008199890947,0.023997881082357793,-0.055487038425127956,-0.35961389170485814,0.10750297414029616,11.0,12.0
LA,0,0.0184686593010273,1.1591699056192521,-1.086272096928011,0.10222189427519732,-0.16772816869833093,-0.33014393746691767,0.4174879237264419,12.0,13.0
LA,0,0.0577439533309816,1.1382322182869946,-1.0051430408367756,0.06694781409063302,-0.1842339972785937,-0.3369691884591644,0.38969146711166974,13.0,14.0
LA,0,0.0577439533309816,1.0800379939362446,-0.7872548476756677,-0.03624435631193343,-0.23069047416889474,-0.4239431211322256,0.141885101003537,14.0,15.0
LA,0,0.0577439533309816,0.9026403555298429,-0.6763384003581687,-0.010285065239370143,-0.35891500993783004,-0.2741032679572815,0.6660752583569418,15.0,16.0
LA,0,0.0577439533309816,0.9337158495140753,-0.4767774429312119,-0.16562533399679757,-0.342617245368257,-0.3765630529538626,0.22994449261229669,16.0,17.0
LA,0,0.0577439533309816,0.4857157399079262,-0.1855393415046639,-0.15295583241647467,-0.7475337780691833,0.5988502747162724,-1.0078162993508484,17.0,18.0
LA,0,0.0682687160794632,0.5208904540452468,-0.24672078171671766,-0.12985760715156905,-0.7071790304452411,0.3668165655382139,-0.968301414068825,18.0,19.0
LA,0,0.1335679257148831,0.448953507669336,-0.2779796314607015,-0.12430283362858462,-0.7434846907862289,0.48770238383022835,-0.6865770480734101,19.0,20.0
LA,0,0.1364943624557364,0.3758285094031639,-0.2244550852583223,-0.2648461334512856,-0.5951050458661893,0.6888516364862507,-1.0739280691987632,20.0,21.0
LA,0,0.1471301268382146,0.5542849798404487,-0.04847930997127445,-0.2847473633430039,-0.6870675525792892,0.30154895448153324,-0.9194111585001956,21.0,22.0
LA,0,0.1471301268382146,0.3891521664254081,-0.1356288964913056,-0.18298504381428224,-0.766908086027109,0.6414480858404602,-0.7533667102519935,22.0,23.0
LA,0,0.1471301268382146,0.37244629571846977,0.03511877329573021,-0.27830204783082235,-0.8424043743747683,0.5690362000006588,-0.5887038715388015,23.0,24.0
LA,0,0.1493921432675458,0.39965692902224575,0.20004129305285978,-0.22561873009732264,-0.9741089607099086,0.24870316577629142,-0.18994470800471633,24.0,25.0
LA,0,0.1493921432675458,0.32700928837013904,0.3800519223852291,-0.34577664736595065,-0.989060936893763,0.4764180330751689,-0.24592632803712078,25.0,26.0
LA,0,0.1847364840680323,0.26512906533024283,0.37509237392910605,-0.44675239658712596,-0.812215864552501,0.9376797429124655,-0.23321747240772583,26.0,27.0
LA,0,0.2653898307132836,0.3580489530069552,0.373036567928157,-0.37772856490889894,-0.8445448759249327,0.42573685489738256,0.010186256927742988,27.0,28.0
LA,0,0.3050612543007432,0.3190985188502302,0.37221085838099094,-0.39273895919340546,-0.7440299725288035,0.41119000541858536,0.011139593966895343,28.0,29.0
LA,0,0.4012597002464812,0.3082647851372932,0.3731607987128798,-0.2855912012499473,-0.9056647543666878,0.1307962075096404,0.17012661798307127,29.0,30.0
LA,0,0.4528154802670099,0.4129117847563376,0.5133313749907573,-0.2985126310024565,-1.0088021762079984,-0.13749523001376532,0.6621038786103093,30.0,31.0
LA,0,0.4725485358578573,0.3089935310034791,0.44223228200491443,-0.3952777811604347,-0.8802864971471484,0.27501591899390265,0.43345280415259363,31.0,32.0
LA,0,0.4725485358578573,0.3533462386124107,1.1665027928594478,-0.1692351272331258,0.7137723378075509,-0.3224969737952487,0.1253121791619168,32.0,33.0
LA,0,0.4725485358578573,0.40777519121422157,1.1226150371792445,-0.07780484031629044,0.6804947875256755,-0.748102178692467,0.5619799421835887,33.0,34.0
LA,0,0.4725485358578573,0.3905767997995192,1.182079998512073,-0.04572090782045107,0.6157443988113394,-0.9250590095415999,0.7979835438241638,34.0,35.0
LA,0,0.4725485358578573,0.21513321715277814,1.0381364412609584,-0.014524262921157736,0.6294898950938285,-0.5024267918280669,0.6952410124030807,35.0,36.0
LA,0,0.4725485358578573,0.07507931808413446,0.9402942638133281,0.0001078021799630286,0.6376795461549366,-0.2495401158537396,0.48166650077446876,36.0,37.0
LA,0,0.4947031179980551,-0.020637733775963802,1.0437950538614698,-0.0809772452291186,0.6238262178489629,-0.2118757715073986,0.383527045688562,37.0,38.0
LA,0,0.4947031179980551,-0.05505632481310947,1.1642315856005396,-0.10470191233935244,0.5948571697670682,-0.3136261425950583,0.4145147585977345,38.0,39.0
LA,0,0.4947031179980551,-0.048595051113288205,1.1305371012685008,-0.08290138354752513,0.6114420830049351,-0.4410559570779368,0.6229225629682302,39.0,40.0
LA,0,0.4947031179980551,-0.019077937438629147,0.9333797079093727,0.16426861497092457,0.5856492829291191,-0.1451114699831061,0.5359858894552093,40.0,41.0
MA,0,0.0,-1.1962811019816408,-1.7193754542430795,-0.6490193750487325,0.2678402028112552,-1.237286281783215,-1.0895483250281284,0.0,1.0
MA,0,0.0,-1.2067627262789813,-1.7151469116990845,-0.6082532503613005,0.26295782798753725,-1.2906032752569045,-1.0881578441741424,1.0,2.0
MA,0,0.0,-1.1965424266472722,-1.7247516468265347,-0.6743357174543138,0.28206766869198885,-1.2198001737248165,-1.089621057906806,2.0,3.0
MA,0,0.0,-1.2279270910353122,-1.6263832643351441,-0.5957679374930412,0.24710693049085358,-1.2625565901088702,-0.8066995041561288,3.0,4.0
MA,0,0.0164072320727989,-1.2477862064711254,-1.4957539570292602,-0.859843655892996,0.2620292789250802,-0.8355229155313108,-0.7387279024039176,4.0,5.0
MA,0,0.0164072320727989,-1.2922489531294985,-1.3841553452120208,-0.6999385446215519,0.20516746354667695,-1.005592317397076,-0.6388339929825145,5.0,6.0
MA,0,0.0164072320727989,-1.3105398442381144,-1.2893056097280184,-0.8713871209942509,0.20665494694055975,-0.7125525870303479,-0.6403000260995686,6.0,7.0
MA,0,0.0164072320727989,-1.319867171474735,-1.2236133795817632,-0.9142305880576603,0.21036639458539247,-0.635372520772832,-0.40889423717803997,7.0,8.0
MA,0,0.0164072320727989,-1.3546306667101853,-1.1236914001791063,-0.970291625150775,0.19013459593754936,-0.4854945604099498,-0.3770320029361017,8.0,9.0
MA,0,0.0164072320727989,-1.3713966444726686,-1.0884229614493481,-0.924690582299768,0.17874691700279707,-0.5278712668043171,-0.26513979530168175,9.0,10.0
MA,0,0.0164072320727989,-1.3697600760544237,-1.0972161648539627,-0.8261431069344604,0.17190260048137268,-0.6754989823080458,-0.10178291371559385,10.0,11.0
MA,0,0.0164072320727989,-1.3786617256975764,-1.095850780702537,-0.8343013624310743,0.1895219779872327,-0.9968366959483689,0.1738883578766407,11.0,12.0
MA,0,0.0164072320727989,-1.4255293605509507,-1.0113624978729405,-0.8393837079478516,0.15675705550038838,-1.1357411334344845,0.2038246357010525,12.0,13.0
MA,0,0.0231821098681947,-1.4407080327310906,-0.9840450923277608,-0.8302677248020578,0.15913978533322226,-1.2818036740659104,0.3895581556037843,13.0,14.0
MA,0,0.0231821098681947,-1.4721483883557749,-0.9045865143456656,-0.8565915622692731,0.13959743774470182,-1.255441705892396,0.46966828664487703,14.0,15.0
MA,0,0.0231821098681947,-1.53895002798006,-0.7892334117294719,-0.8583546760923381,0.08419539108097764,-1.220511946401953,0.34790301634954063,15.0,16.0
MA,0,0.0231821098681947,-1.567813738185586,-0.7099849016225676,-0.8655313446407238,0.06063502983611204,-1.1666511716251489,0.4165087824322411,16.0,17.0
