id,event,climate_action_plan_21_sln,pc01,pc03,pc08,pc09,pc12,pc13,start,stop
MT,0,0.0,0.8330074980767205,0.29697040316890516,-0.6490997251739974,-0.2013067133170492,0.9145217918963314,-0.3793564809635151,20.0,21.0
MT,0,0.0,0.9473924523896722,0.40454378874224833,-0.2268772023160493,-0.25597552264206186,1.0440278405855627,-0.33366243602749684,21.0,22.0
MT,0,0.0,0.8044915950282401,0.5338119611170196,-0.4418207809868222,-0.3490767321514626,0.8473456658879666,-0.5154883354549009,22.0,23.0
MT,0,0.0,0.8238156695023541,0.6393493930637001,-0.21220479909941192,-0.3685532354073045,0.7040586745629441,-0.27145660130819704,23.0,24.0
MT,0,0.0,0.9164660642916392,0.8196250252323168,0.08535955609959982,-0.4555726818545935,0.3722599429211542,0.021758486144757318,24.0,25.0
MT,0,0.0,0.871372908995051,0.962144503202435,-0.11349326656926224,-0.44270181166301475,0.11476088205598202,-0.030766381988323793,25.0,26.0
MT,0,0.0,0.7251957128431743,0.9706775506217521,-0.5437441067530588,-0.3220493817396341,0.1621931032280109,-0.07746119950338018,26.0,27.0
MT,1,0.0,0.7706104635919157,1.1026320842982467,-0.38040613085799974,-0.3906833530438467,0.25788897748793116,0.0019555081422894314,27.0,28.0
NC,0,0.0,0.06704378236443308,-1.848068587800427,0.5392015926960166,-0.21043048226484765,-0.3273756462813953,-1.1600315455951333,0.0,1.0
NC,0,0.0,0.0776716384494649,-1.8601900498216197,0.5857719588848533,-0.18545477475416766,-0.24282165233146802,-1.1668425619100862,1.0,2.0
NC,0,0.0,0.049995059394452576,-1.837441440085429,0.49516684508311987,-0.22906377528250463,-0.4204009484873782,-1.1672578033146683,2.0,3.0
NC,0,0.0,0.024159312391206354,-1.733377023789064,0.37296423438657933,-0.2651690186853556,-0.4647900203047455,-0.8550680130249648,3.0,4.0
NC,0,0.0,-0.04598399570551342,-1.5680858616321123,0.1897818423291418,-0.35748822156920823,-0.5076855129093732,-0.749572850337214,4.0,5.0
NC,0,0.0,0.00458627213774322,-1.52567368383417,-0.21732057530897386,-0.29809157033778655,-0.6304716869033201,-0.7973171970882882,5.0,6.0
NC,0,0.0,-0.02457859609381781,-1.4293610796862775,-0.24012751421985085,-0.3210019671429764,-0.43870082248892456,-0.8252859481252073,6.0,7.0
NC,0,0.0,-0.06774634950028006,-1.3475919926494617,-0.4112123760571053,-0.3879269356066632,-0.6628048053655053,-0.6086587596701489,7.0,8.0
NC,0,0.0,-0.08997333972667344,-1.2625001194316594,-0.4418972248687801,-0.4022106222680603,-0.5079438172410766,-0.5058725071649401,8.0,9.0
NC,0,0.0,-0.10507017651514534,-1.2077988090310903,-0.4922292020912761,-0.415094348517565,-0.4864198595794131,-0.34088432076242103,9.0,10.0
NC,0,0.0,-0.12119243868137111,-1.1688954060161905,-0.5049251668088383,-0.42684623339118316,-0.41410450212357225,-0.3617453923627122,10.0,11.0
NC,0,0.0,-0.08475926569979693,-1.1984824057347643,-0.5387316688961086,-0.39814908415703054,-0.3971637832890823,-0.08772975568470848,11.0,12.0
NC,0,0.0,-0.1592219383031055,-1.0438244389558073,-0.4348456791077374,-0.41436943230517415,-0.34960186842604896,-0.23113294431879583,12.0,13.0
NC,0,0.0,-0.1871295246369693,-0.9927645208263483,-0.4017645168438097,-0.4096280336581228,-0.5410612535292011,-0.0910104731472619,13.0,14.0
NC,0,0.0,-0.2554327304534935,-0.8754582702263781,-0.5507901977014293,-0.49495958296063264,-0.730140163140861,-0.09003776413105975,14.0,15.0
NC,0,0.0,-0.3571193143760173,-0.8026345844745918,0.11657387403224281,-0.604996127683035,-0.05738616505046382,0.30539638294693966,15.0,16.0
NC,0,0.0,-0.3556596751299021,-0.7766541267796828,0.16940212255234582,-0.5802358311250126,0.07847039579434749,0.32548119694702304,16.0,17.0
NC,0,0.0,-0.5288660277837239,-0.4607993216910188,0.11975988166779855,-0.7557912191790783,0.5978408231809633,-0.8206932576806945,17.0,18.0
NC,0,0.0,-0.6307300938306284,-0.27449361495572633,0.054164304687274796,-0.835939454290972,0.47640581880386385,-0.8763416756716388,18.0,19.0
NC,0,0.0,-0.6461287527365532,-0.22161544886176826,0.018574442858094137,-0.8476370201249913,0.6669682508723905,-0.8582598729675341,19.0,20.0
NC,0,0.0,-0.6937081271301733,-0.22540089054035836,-0.1242039736608017,-0.7996867159951623,0.942955874133113,-0.9486485544399514,20.0,21.0
NC,0,0.0,-0.5954432868154113,-0.06946638542986949,0.2785252377926481,-0.9674528341260253,0.7067850609929216,-0.940998636020648,21.0,22.0
NC,0,0.0,-0.5875049871038612,0.613270835537829,0.3713609281384174,0.717652887830122,0.40612957002912276,-1.4834753334443465,22.0,23.0
NC,0,0.0,-0.5494770726832084,0.6716372216675688,0.45955856044798304,0.6511880135143838,0.2859238277057061,-1.3249820382887183,23.0,24.0
NC,0,0.0,-0.5433993925477367,0.07602348936680016,0.4693559917649279,-1.0630406282277254,0.5493210003752327,-0.5894880960997464,24.0,25.0
NC,0,0.0,-0.5844821155099926,0.12920652510204578,0.2832364440206628,-1.0461301952566884,0.6233327174164177,-0.6453574236270201,25.0,26.0
NC,0,0.0,-0.7719578429593165,0.09453334986198932,-0.2386624391753045,-0.8998484201762081,0.9918439799903401,-0.7807796119731798,26.0,27.0
NC,0,0.0,-0.6574083503989631,0.18190496896642994,0.1568457642737341,-0.9988882816224111,0.7342125822332889,-0.5581053521705661,27.0,28.0
NC,1,0.0,-0.7528289091392738,0.15148598276000744,-0.1339729536359063,-0.938784788081062,0.8365184309238002,-0.5957593088194708,28.0,29.0
ND,0,0.0,1.8032052880652853,-0.628684769970146,-0.336621418526467,0.12843444718128483,2.6360702502333564,-2.0799200570994993,0.0,1.0
ND,0,0.0,1.8047016696923652,-0.6307308621331987,-0.32636830845911996,0.1324417276077766,2.6521163699933554,-2.0852195144141965,1.0,2.0
ND,0,0.0,1.8042459535525481,-0.6312886053481589,-0.3211532759980687,0.13352949261238775,2.6571416979912694,-2.0921605140770314,2.0,3.0
ND,0,0.0,1.8283342872832282,-0.7949058521411319,-0.3091150095872021,0.18555292088933106,2.493125218456596,-1.340725911694639,3.0,4.0
ND,0,0.0,1.8320344868664187,-0.824904240752402,-0.23861868629502414,0.22534882992814467,2.7470688458971515,-1.0027023826692703,4.0,5.0
ND,0,0.0,1.8550861381959207,-0.9001560987762696,-0.2858260385181225,0.27437362610273336,2.786433207848501,-0.7789251464193558,5.0,6.0
ND,0,0.0,1.7407917903054837,-1.1380731193914424,-0.25697443377538204,0.22165676620636676,2.9291658463894263,-0.323720737209566,6.0,7.0
ND,0,0.0,1.730473927628396,-1.0596395635757956,-0.2835566760725328,0.21045539278064507,3.052671707558784,-0.2684410371624954,7.0,8.0
ND,0,0.0,1.8080631714564146,-1.2490998557587527,-0.1892028552815029,0.31450445452741765,2.897560126111091,0.2801656968624395,8.0,9.0
ND,0,0.0,1.6943377896814584,-1.0677717744303825,-0.29352572878274974,0.20003820625716576,3.2437451501552874,0.10907613118659468,9.0,10.0
ND,0,0.0,1.6520884869552508,-0.9292549709506125,-0.3355890589133294,0.15469896030189123,3.4870271637712467,-0.023582151284313967,10.0,11.0
ND,0,0.0,1.566110479825974,-0.9093065821572992,-0.3566530866445912,0.10435413681239043,3.3606676072895776,0.13804200144895476,11.0,12.0
ND,0,0.0,1.498772289603267,-0.8457247737072168,-0.39339953315471154,0.07970086255923103,3.2221684639208785,0.6256506012443331,12.0,13.0
ND,0,0.0,1.4863345683647078,-0.8609814948204371,-0.3235364747873498,0.11443661683081635,2.8433336049735316,0.9950707042485009,13.0,14.0
ND,0,0.0,1.404598951129919,-0.7484758345390182,-0.3962339210685527,0.056511916764612265,2.7343505450999923,1.20280110121613,14.0,15.0
ND,0,0.0,1.3963441996123604,-0.695247528290763,-0.33415992246444426,0.055037292954490995,2.585424892299102,1.3682807021263352,15.0,16.0
ND,0,0.0,1.2597652301920212,-0.3886036611075678,-0.3784983174434103,-0.07252891165833977,2.5533874310881237,0.8846226116463041,16.0,17.0
ND,0,0.0,0.9923153490252421,-0.09640711139038258,-0.43351495757074043,-0.31984541777191605,2.85237611637672,-0.3807116046634964,17.0,18.0
ND,0,0.0,0.974552191353655,-0.0985402625264319,-0.35623847389138785,-0.2888497103831409,2.780131622784656,-0.15106438458952978,18.0,19.0
ND,0,0.0,0.9088521782998915,-0.03536086236241642,-0.3733213596267386,-0.32602488882594,2.475054239541324,-0.0597564653455261,19.0,20.0
ND,0,0.0,0.8433078880420005,0.04854933915372052,-0.4423483401040515,-0.29846407787454965,2.557161779504351,-0.1105312498142799,20.0,21.0
ND,0,0.0,0.9805734989020317,0.19052546119270847,-0.09647652488273886,-0.437817923528754,2.3930817201337367,0.09881483331037322,21.0,22.0
ND,0,0.0,0.8624064977730643,0.249191199799261,-0.3486273656616791,-0.42704014612752134,2.7896653894426082,-0.09841856956775746,22.0,23.0
ND,0,0.0,0.896330155287142,0.38901462224351024,-0.19864985804558216,-0.4939266450668972,2.7434064447224733,0.12255610278222795,23.0,24.0
ND,0,0.0,0.9682292348853501,0.54496436186792,0.11810170471384068,-0.6186125454562528,2.1997980478881143,0.44407391224592063,24.0,25.0
ND,0,0.0,0.9817982345578454,0.6315301138088544,0.04881102696787706,-0.6013781101489065,2.1113910962159568,0.45733677790964156,25.0,26.0
ND,0,0.0,0.847492664167433,0.5890753677913234,-0.5002565231235144,-0.41643831611361964,2.4882813425631594,0.3385493563659615,26.0,27.0
ND,0,0.0,0.8719650870949852,0.8291603781384028,-0.2452440898678618,-0.5414493985917682,2.1278802894176985,0.45424649801791966,27.0,28.0
ND,0,0.0,0.8515170179434063,0.9552634718893145,-0.43935336457918317,-0.45153955739472207,2.0997181621825183,0.3441158366677029,28.0,29.0
ND,0,0.3333333333333333,0.9991655538920743,1.0331845826997341,-0.05152295748459821,-0.6157521635872992,1.674806517168008,0.6840982773008307,29.0,30.0
ND,0,0.6666666666666666,1.1261066349808109,1.2580211829045338,-0.08727004844602096,-0.5676864865449308,1.5455936540559034,0.4012686334173394,30.0,31.0
ND,0,0.6666666666666666,1.3237143989709146,1.5594731660266679,-0.07428291062484522,-0.46647383289956096,1.3381091185626195,0.2011078316671738,31.0,32.0
ND,0,0.6666666666666666,1.586527440108805,1.9417221263443762,0.20619240278201992,-0.4305195053839779,1.3450112039427602,0.16808751747063605,32.0,33.0
ND,0,0.6666666666666666,1.616335651200904,1.9069483013676112,0.016422013655230622,-0.3181707295933217,1.3891100273988675,0.17472060162904507,33.0,34.0
ND,0,0.6666666666666666,1.9038983403285248,2.1765404212136428,0.6838802223830784,-0.46817411730619796,0.6235954578703115,0.6661917231352277,34.0,35.0
ND,0,0.6666666666666666,1.413716474649571,1.6649920085675796,-0.25105122357787474,-0.36828405106897705,1.583939867773929,0.8203775502905721,35.0,36.0
ND,0,0.6666666666666666,1.0262600266831963,1.4504302683960517,-0.7798465466457679,-0.4208394192396634,1.7437629632798364,0.7409914159173406,36.0,37.0
ND,0,0.6666666666666666,1.1776173693944192,1.7580762543543595,-0.6076764772922598,-0.427198810938524,1.1542455768890896,0.40433968450509344,37.0,38.0
ND,0,0.6666666666666666,1.270967401992415,1.9910141377967498,-0.4645769486619835,-0.36966572877398435,0.916997321301575,0.069018932256847,38.0,39.0
ND,0,0.6666666666666666,1.1939921673596514,1.9804144036315352,-0.46316605345244594,-0.4119776421137962,0.5995328661671497,0.31400537404098616,39.0,40.0
ND,0,0.6666666666666666,0.9910595294328134,1.6644505902869613,-0.7419446220244215,-0.5654872234742285,0.9079966693474978,0.6333192644937029,40.0,41.0
NE,0,0.0,0.6536516226192504,-1.0267137981325896,1.167463935727117,-0.6964260035478108,-0.7320215510388925,0.4938590261291447,0.0,1.0
NE,0,0.0,0.6556454920571568,-1.0289532742575969,1.1772906925158584,-0.6919852635036092,-0.7151226828660341,0.49090045904508245,1.0,2.0
NE,0,0.0,0.6263687020589211,-1.0027999696623684,1.0746579114391162,-0.7432577227750284,-0.912590687202649,0.49406930744894634,2.0,3.0
NE,0,0.0,0.7165906392359448,-1.1117468252202771,1.1973235801541113,-0.6189955788116578,-0.8591393903223233,1.0626567357518784,3.0,4.0
NE,0,0.0,0.6836244090666269,-0.9715486640637645,1.1631969807956308,-0.6461219888667927,-0.5743290161341698,1.1262724499952093,4.0,5.0
NE,0,0.0,0.7104891502744753,-0.9430484670438671,1.0110420965324465,-0.6112869874229159,-0.5347403694232908,1.1021695609181374,5.0,6.0
NE,0,0.0,0.6897685887556978,-0.930585694135441,0.8631019711570749,-0.6593185379368453,-0.8621673833502226,1.3650166117458136,6.0,7.0
NE,0,0.0,0.6477048335616676,-0.8430426851202002,0.816612839133416,-0.7100243461961958,-0.7567079904451915,1.1695483990223505,7.0,8.0
NE,0,0.0,0.648782617598593,-0.770606302929436,0.8639024259298516,-0.6881052261905195,-0.43382437685228104,1.271450010520728,8.0,9.0
NE,0,0.0,0.5624537390250689,-0.5982785362137888,0.7478598774516868,-0.7951380180913746,-0.2921813656403576,0.9386251417221989,9.0,10.0
NE,0,0.0,0.5182749819517126,-0.47351001179118235,0.7344955138628596,-0.8361554526871382,-0.002461816846441114,0.7376315060733469,10.0,11.0
NE,0,0.0,0.5185257372937699,-0.4591994680664988,0.7522265702287577,-0.810213882701962,-0.24262064089104535,1.1415184128341584,11.0,12.0
NE,0,0.0,0.48232841745002725,-0.3708449292254072,0.7188854885654211,-0.837114197202852,-0.39561424454130145,1.2989473213771463,12.0,13.0
NE,0,0.0,0.5041953586391451,-0.38014396639093606,0.8364232518621775,-0.7780213223858413,-0.33366697333866224,1.4586839580724233,13.0,14.0
NE,0,0.0,0.46681198524170386,-0.2827404741986673,0.7967137001747109,-0.7964639167167944,-0.438401411582511,1.7579899067952165,14.0,15.0
NE,0,0.0,0.443176506799518,-0.2653274669942778,0.8349355839791622,-0.8132959637378517,-0.5266436138842655,1.9906169029725151,15.0,16.0
NE,0,0.0,0.36881044523962614,-0.10664257449570777,0.7408961363246919,-0.8974806111408072,-0.5951197089045794,1.8935945104748775,16.0,17.0
NE,0,0.0,0.15410129834708827,0.25310230509264275,0.6993013352428815,-1.1301432591997531,0.10222160316244835,0.19424179483432252,17.0,18.0
NE,0,0.0,0.19029422087766176,0.20971329278446102,0.7720631034399347,-1.0621620826590625,-0.06371000289972252,0.643436116057172,18.0,19.0
NE,0,0.0,0.17871468149621098,0.23852329417175214,0.6877462682651251,-1.0893699559824384,-0.15157797707205453,0.7679447136661703,19.0,20.0
NE,0,0.0,0.05737100727955412,0.23069338845706605,0.4132311556951733,-0.9799553799847295,0.2303128372871713,0.5919266074142289,20.0,21.0
NE,0,0.0,0.22462285936447549,0.38929287864724244,0.9619763814783657,-1.1320792542752884,-0.272668113239779,1.08630142211849,21.0,22.0
NE,0,0.0,0.1332597965439838,0.40104574887848415,0.6678368617432805,-1.1195049477939398,0.01498648881385416,0.8249847535122562,22.0,23.0
NE,0,0.0,0.16944044373594483,0.469006585200635,0.7773396817755704,-1.123074529850065,0.11994291604217923,1.0542714938923015,23.0,24.0
NE,0,0.1666666666666666,0.29266371144897085,0.5395791036216406,1.0582485574114942,-1.2202559114005957,-0.5321859728376466,1.842001580506752,24.0,25.0
NE,0,0.1666666666666666,0.26180373785671734,0.5862336252822851,0.8765495654182293,-1.1899947376782156,-0.2675075763108611,1.6395375437151052,25.0,26.0
NE,0,0.1666666666666666,0.09347192065246235,0.5123088893699549,0.36394455379109675,-1.0235880344660357,-0.027313167134109462,1.6606143304590228,26.0,27.0
NE,0,0.1666666666666666,0.1510999334103266,0.6551719258619381,0.5485985287482533,-1.1699242011916793,-0.397837159353491,1.9505451724702987,27.0,28.0
NE,0,0.1666666666666666,0.12610590987269368,0.5083396424223376,0.3070793982617298,-1.0137238928534833,-0.3531502472878671,2.348695499422485,28.0,29.0
NE,0,0.3333333333333333,0.3119337309592675,0.6798952622938886,0.9653512206704358,-1.2210102153521725,-0.9079530404024145,2.627778433666628,29.0,30.0
NE,0,0.5,0.3359404067791051,0.7611213840485764,0.9963687892704153,-1.303179584534913,-1.2170088463855446,2.894181338774434,30.0,31.0
NE,0,0.5,0.24442023471239163,0.6195765749230138,0.5393510275735939,-1.0401612210507685,-0.6890750088400046,3.197675652729924,31.0,32.0
NE,0,0.5,0.24058396537876425,0.6692633312167646,0.6463051940780002,-1.0431255630194676,-0.8761629838013103,3.319500944278864,32.0,33.0
NE,0,0.5,0.12343059391741502,0.7916513513879347,0.5047727024203184,-1.086644908027225,-0.6662850351162679,2.859958900330719,33.0,34.0
NE,0,0.5,0.23855399295335705,0.8067163012437981,0.6836734680632459,-1.1555746388209618,-1.3098781838722466,3.6605786213028892,34.0,35.0
NE,0,0.5,0.19494159203273254,0.8507065646163281,0.6062681921752303,-1.1698930136990564,-1.3621598915792001,3.7060893743672008,35.0,36.0
NE,0,0.5,0.009738053668859263,0.7626119088715786,0.10632871173283819,-1.006600824539292,-1.1582687164169458,3.512775062320388,36.0,37.0
NE,0,0.5,-0.035034880442553984,0.852516716788079,0.14548278366075237,-1.0412223873892343,-1.278709045326874,3.429768331405145,37.0,38.0
NE,0,0.5,-0.058499088653907995,0.9190795151279495,0.21151017354959578,-1.0354536332247553,-1.2597404038489382,3.430293420415195,38.0,39.0
NE,0,0.5,-0.20579884759644138,1.1444453735706976,0.1270916549139634,-1.186375819684558,-1.2485185062388746,2.767243987983823,39.0,40.0
NE,0,0.5,-0.22163003921008015,1.2003442294744018,0.0731886622463903,-1.2331143254353525,-1.079133373512002,2.472718302431544,40.0,41.0
NH,0,0.0,-0.17171634580537143,-0.9905880713007458,1.205653456125619,0.9715118324628447,0.5108664633631845,-1.7766272793645137,0.0,1.0
NH,0,0.0,-0.19730096448525544,-0.970710470017962,1.126608892954092,0.9339040580240552,0.3529770753241098,-1.78040461705707,1.0,2.0
NH,0,0.0,-0.19389542295746356,-0.9759277305612913,1.1465947105131418,0.9450907948224713,0.3869370642690724,-1.7859480561311762,2.0,3.0
NH,0,0.0,-0.18760868642153314,-0.9369099208782334,1.065054129816019,0.9504992322952278,0.29287905004245973,-1.2951893803371077,3.0,4.0
NH,0,0.0,-0.21359873776203434,-0.79710456230718,1.0317377099496565,0.9387320831615259,0.5733255531480562,-1.1161621277927922,4.0,5.0
NH,0,0.0,-0.23888493514196557,-0.6936429450364637,0.9598741084587001,0.9182196932936505,0.6881055393939738,-0.992962387339629,5.0,6.0
NH,0,0.0,-0.2528109391402748,-0.6352146149370789,0.8869793496700719,0.9070827126946784,0.6507979893229948,-0.7310762770546304,6.0,7.0
NH,0,0.0,-0.2633490804973415,-0.5452594169566207,0.8638500045250668,0.9129726492016892,0.8209438339763391,-0.5069226275801061,7.0,8.0
NH,0,0.0,-0.35362098990261465,-0.3654884696135203,0.827165499363513,0.8266654350965384,1.1822350482859778,-1.035005566583701,8.0,9.0
NH,0,0.0,-0.4660743426862376,-0.1917218617488186,0.7579095672281045,0.7028700436328384,1.4411110588415474,-1.7839332136616555,9.0,10.0
NH,0,0.0,-0.4461425637170594,-0.2929027681985482,0.4805284615389904,0.6703570167362245,0.48143814619474334,-0.8992580270925624,10.0,11.0
NH,0,0.0,-0.44776170586421793,-0.27597821603252215,0.41351912851435374,0.6676896072043549,0.06166586048861257,-0.4169424525544827,11.0,12.0
NH,0,0.0,-0.4410161219750699,-0.24249847349736312,0.2896185039321445,0.6389150625019175,0.19044191853425627,-0.29938015203049156,12.0,13.0
NH,0,0.0,-0.4132590286167274,-0.26996080787009724,0.24567895720603064,0.6592183038800953,0.161977182269477,-0.007341108866994333,13.0,14.0
NH,0,0.0,-0.4070297438098261,-0.23152376857139995,0.3328496863180982,0.6989713644745629,0.3964306241505114,0.06242398056856217,14.0,15.0
NH,0,0.0,-0.4848606779056452,-0.07778155702577243,0.1799142154754477,0.6043632624990313,0.4054753904988034,-0.08560500083564285,15.0,16.0
NH,0,0.0,-0.5727638296846589,0.06841534865284071,0.09798155605677274,0.5289393387544931,0.14449751644970646,-0.05827147274126323,16.0,17.0
NH,0,0.0,-0.6925045613258923,0.3083427419382107,0.159817539678659,0.4300541579466656,0.8238192760628618,-1.0382906181795908,17.0,18.0
NH,0,0.0,-0.7258749480076054,0.41169964924140695,0.09215892008917898,0.393310911827322,0.9440748661971694,-1.0016842044795617,18.0,19.0
NH,0,0.0,-0.662038751513919,0.3464296787273414,0.003871102399768022,0.4162927291997405,1.286686780696927,-0.8710014330054622,19.0,20.0
NH,0,0.0,-0.8564473171716759,0.29738085339705783,-0.5583617128403697,0.600142319145517,2.05618411832956,-1.2470466786779077,20.0,21.0
NH,0,0.0,-0.7870257665269754,0.40383386971769214,-0.27085177212399886,0.4872977633644789,1.8340240650576656,-1.158700471858435,21.0,22.0
NH,0,0.0,-0.7649184283688198,0.39020363542495345,-0.40631445194283916,0.49166213879117826,2.3181174144670433,-1.247306566822106,22.0,23.0
NH,0,0.0,-0.703481858024542,0.43308031885376014,-0.25043477444001483,0.4681183198548605,2.3482530780024433,-1.0246858958380822,23.0,24.0
NH,0,0.0,-0.6275241019837446,0.5585905800784569,0.041403071690150235,0.3550059030728213,1.8561844940903218,-0.563757289552021,24.0,25.0
NH,0,0.0,-0.6784256377719456,0.5823325617947248,-0.1637892996270758,0.37743921120843776,1.798352344857864,-0.5994318781648243,25.0,26.0
NH,0,0.6666666666666666,-0.942467020314948,-0.1475516052355342,-0.9928952613042712,-1.1290688531110453,2.7771451795066984,-0.49607048000758613,26.0,27.0
NH,0,0.6666666666666666,-0.9599103477835536,-0.04616495281986623,-0.9470148659835379,-1.2139099676404264,2.5310925300527094,-0.4764280681613884,27.0,28.0
NH,0,0.6666666666666666,-1.02548519279256,-0.07491769892633152,-1.0951051148083604,-1.1598849569401166,2.5554283706195657,-0.5480305225798178,28.0,29.0
NH,1,1.0,-0.9435227007610643,-0.042134438032964565,-0.9051370027810295,-1.2305189906445433,2.230438954511487,-0.1872471512045851,29.0,30.0
NJ,0,0.0,-0.9598834283559683,-2.773828949672137,0.1030962143917139,1.5732587879842534,1.3115777577595389,0.030621283814871714,0.0,1.0
NJ,0,0.0,-0.9838702016503488,-2.7595714981710024,0.03256985006883187,1.5501903275101643,1.1731284119581407,0.034931179256312554,1.0,2.0
NJ,0,0.0,-0.988246464737418,-2.7596620765409448,0.025005962045772583,1.5530635546144078,1.1568412883054753,0.036053791355612624,2.0,3.0
NJ,0,0.0,-0.9908600849825673,-2.682308341686006,0.02323366897349593,1.5768454497881057,1.3708114602059858,0.2856722185513941,3.0,4.0
NJ,0,0.0,-0.8959341324515145,-1.887266931914801,0.33348551891109285,3.1989130478432,0.9837283914074663,0.23335545514330214,4.0,5.0
NJ,0,0.0,-0.9230041275106183,-1.7886570002161069,0.014564256868298733,3.167160131869292,0.7848572490062136,0.2806825163088494,5.0,6.0
NJ,0,0.0,-0.9308063163646071,-1.730898919754069,0.0024005864193502157,3.187647949644286,0.9207171716724649,0.4664606773652056,6.0,7.0
NJ,0,0.0,-0.9917861893867435,-1.5991529256405057,-0.12887669076401032,3.126156753822267,0.9372572598793093,0.49763030379611095,7.0,8.0
NJ,0,0.0,-1.1439909051797361,-2.1756679238544483,-0.577911910494472,1.4770929088404172,1.5710036564489303,0.9727608567287617,8.0,9.0
NJ,0,0.0,-1.1670976857711755,-2.104893105037695,-0.5960745901820328,1.4602834112583756,1.7126444027374506,0.9376045006489959,9.0,10.0
NJ,0,0.0,-1.1844440706041852,-2.0621217662844393,-0.6505464351536993,1.444279451639366,1.6916770754650146,1.031935938908972,10.0,11.0
NJ,0,0.0,-1.2007705828848056,-2.035900260485128,-0.6743847760823342,1.4464777745379491,1.552255475176478,1.191864482933148,11.0,12.0
NJ,0,0.0,-1.0807363803067198,-1.3410131374305745,-0.3042916464538179,3.097013403694832,1.0224689913632374,1.0467646463439784,12.0,13.0
NJ,0,0.0,-1.1079743731985598,-1.3109701060175107,-0.3480036316358512,3.0957257087878953,0.7154481948714018,1.3199868393186898,13.0,14.0
NJ,0,0.0,-1.0631875770039694,-1.3515995820395652,-0.34177024253209903,3.1563180286011003,0.850115389706026,1.620669016707966,14.0,15.0
NJ,0,0.0,-1.1218450012107695,-1.2769211220506762,-0.14428651421806596,3.137556298800744,0.9578387518681485,1.7057327025362568,15.0,16.0
NJ,0,0.0,-1.1127649325504112,-1.2516077822209637,-0.13710390922439492,3.161876162532074,1.238682139795618,1.7223276807616397,16.0,17.0
NJ,0,0.0,-1.4212528663279271,-0.7623701036500472,-0.23818795172391802,2.8539859397379326,1.8178898019913186,-0.2610169985855745,17.0,18.0
NJ,0,0.0,-1.519462935811823,-0.5921199973919634,-0.3754319176350898,2.760623872099621,1.6549873371157489,-0.3103594809916659,18.0,19.0
NJ,0,0.0,-1.558990596335245,-0.5263855021897337,-0.42046728346513706,2.7406993581050116,1.5694026811247703,-0.25907082854078495,19.0,20.0
NJ,0,0.0,-1.6241203846427332,-0.4594814200120413,-0.42521155802637456,2.8075725711504607,1.6685512503405753,-0.24595618564675542,20.0,21.0
NJ,0,0.0,-1.5214012121157916,-0.32167207151933497,-0.044078933807611555,2.659048737085358,1.3393626642173155,-0.05828958849081499,21.0,22.0
NJ,0,0.3333333333333333,-1.5618936069797273,-0.28658190608195705,-0.1420447729912555,2.654956106916214,1.459748971438653,-0.1671930202323027,22.0,23.0
NJ,0,0.3333333333333333,-1.49788920378696,-0.26297678419675197,0.012737516136524851,2.6496968214664314,1.501477653305547,0.03680587894180565,23.0,24.0
NJ,0,0.3333333333333333,-1.5199890599265073,-0.9115565626478876,-0.05711537477338154,0.9932002646946295,1.6659907056371435,0.852329420711484,24.0,25.0
NJ,0,0.3333333333333333,-1.5619848432109453,-0.8642532123912893,-0.26940389050762537,1.0162561713149918,1.581382024862627,0.835359820366385,25.0,26.0
NJ,0,0.3333333333333333,-1.7387376749403782,-0.8913167573184512,-0.768065232618595,1.1370145144238923,1.8687220335391368,0.66970877685627,26.0,27.0
NJ,0,0.3333333333333333,-1.6904031266835324,-0.810598284905346,-0.6023916295033743,1.0673305173516172,1.7678268322223853,0.8148733826293891,27.0,28.0
NJ,1,0.3333333333333333,-1.7883147497160652,-0.825374833800248,-0.8635251624496851,1.153633071935225,1.922081538349169,0.8115165626960852,28.0,29.0
NM,0,0.0,1.8087677284499157,-0.7985698287551865,1.4286780607622942,-0.8354585020445734,0.3017926364083495,-1.7728539018676008,0.0,1.0
NM,0,0.0,1.81196197084273,-0.8030130960445273,1.4509001036583324,-0.8267302771201928,0.3364826369517422,-1.7844267418826465,1.0,2.0
NM,0,0.0,1.8140482809566305,-0.8064945810092626,1.4694003657245247,-0.8198830816272273,0.3638994404821413,-1.7960312659124682,2.0,3.0
NM,0,0.0,1.7808274546543077,-1.0083765054864542,1.4994396676871182,-0.7950511880511614,0.4075620187356782,-0.8971802613438681,3.0,4.0
NM,0,0.0,1.8586977480088271,-0.33136837664547086,1.807308469412066,0.8041245514902279,-0.11488640459074477,-0.7710265232643411,4.0,5.0
NM,0,0.0,1.8200676743819206,-0.33812165974927255,1.6349156222008108,0.7900311377457377,0.005884792092073839,-0.7412008536896136,5.0,6.0
NM,0,0.0,1.6891574767499762,-0.6101885827092215,1.6081292315709916,0.7256562132817882,0.029931692731952873,0.08713780118178215,6.0,7.0
NM,0,0.0,1.6860735510134464,-0.5804140630825158,1.594173177635902,0.7191711440141619,0.038645197968645593,0.07016663707332157,7.0,8.0
NM,0,0.0,1.5012429246445296,-1.1205563859714034,1.1748081197298126,-0.9864494823089139,0.780321468074111,-0.09512497103990164,8.0,9.0
NM,0,0.0,1.4761515708570938,-1.1070008284281645,1.1276498905125207,-1.0046051529976592,0.802008017245497,0.18853564214418894,9.0,10.0
