id,event,environment_ca_car_emission_slpm,pc01,pc03,pc05,pc07,pc11,pc13,start,stop
IA,0,0.3518518518518518,-0.566960339552854,1.28574201699935,-0.16065815152703444,-1.3647057976996462,0.568623642132342,-0.07490306268491724,37.0,38.0
IA,0,0.3518518518518518,-0.586613948809594,1.3392141529106756,-0.14466959228988935,-1.3713984169689166,0.6777979226332103,0.027614955828803273,38.0,39.0
IA,0,0.1363636363636363,-0.6222727439836196,1.392199967426424,-0.0758553264282628,-1.3455058295313713,0.5319150190282446,0.09623621425286288,39.0,40.0
IA,0,0.1515151515151515,-0.6027903680995678,1.371756468693647,-0.040304414446741765,-1.3110932874397578,0.26712537696149125,0.03216063905939722,40.0,41.0
ID,0,0.0,1.227424024841031,-0.8012721548050497,0.13096332693832755,-0.13346044426710227,-0.38058479701296294,-1.1798654648462203,0.0,1.0
ID,0,0.0,1.2123191256435057,-0.7890375153669921,0.15854267353421053,-0.1096427777687353,-0.47915510224598706,-1.1871130019596239,1.0,2.0
ID,0,0.0,1.1859207089803114,-0.7661420082543432,0.21142214572815826,-0.07816013017369579,-0.6708374972140979,-1.1891856397580907,2.0,3.0
ID,0,0.0,1.1652072956114203,-0.6584349364253433,0.28362432555643374,-0.039924571948769166,-0.7283528602750329,-0.9977496901377148,3.0,4.0
ID,0,0.0,1.1473994412695563,-0.5985789571999613,0.2951403172953702,-0.03430258794840665,-0.7184232999516424,-0.9290226628226407,4.0,5.0
ID,0,0.0,1.1777738004878426,-0.6175001360017068,0.227907144195365,-0.089438698279404,-0.4202654979176738,-0.8043942658777983,5.0,6.0
ID,0,0.0,1.137071502950136,-0.5763401279699207,0.23228899963326088,-0.1000175545944032,-0.5354527029722201,-0.8429532844051997,6.0,7.0
ID,0,0.0,1.1336584782530452,-0.48362715968137693,0.14351292694196835,-0.1743486360223658,-0.1931559012134169,-1.098876803440173,7.0,8.0
ID,0,0.0,1.1319528789992173,-0.4123983765996615,0.10432051320549081,-0.19946568959259733,0.024846220274306947,-0.9597934328439598,8.0,9.0
ID,0,0.0,1.0358411935659446,-0.2202547624448082,0.20898193227215067,-0.17286050935950886,-0.29906047976448874,-1.0928021231423855,9.0,10.0
ID,0,0.0,1.021774791801926,-0.16154448372720245,0.21248549496945018,-0.17196947449930078,-0.2582377707469135,-1.095461188123996,10.0,11.0
ID,0,0.0,0.8909338078809166,-0.058782819267769654,0.2509419569920962,-0.1869950100943265,0.034394738616701316,-0.7077867514618199,11.0,12.0
ID,0,0.0,0.8425593458008626,0.02101547152912603,0.2201563803546725,-0.1989838828754704,0.14813413881186746,-0.6544865178368501,12.0,13.0
ID,0,0.0,0.7576086283461501,0.1313265813770375,0.2534980397333491,-0.17020334039818594,0.05911348640518159,-0.4499316336993486,13.0,14.0
ID,0,0.0,0.7285912741400129,0.1805819225884472,0.1955357629897834,-0.173341387620433,0.2457373217654592,-0.3028107358047987,14.0,15.0
ID,0,0.0,0.6598345828465395,0.2798538663902774,0.2512865161892584,-0.0925605142540403,-0.08694680130221787,-0.2425835286327885,15.0,16.0
ID,0,0.0,0.6344641836591127,0.31640324043952683,0.2858039169093047,-0.06923071165527057,-0.22571436258406943,-0.24509478108534488,16.0,17.0
ID,0,0.0,0.3745079944070896,0.675776347136202,0.22253301056452499,-0.21345805864450426,-0.560214124673889,-1.830399928275017,17.0,18.0
ID,0,0.0,0.36433998582523447,0.6773833998846406,0.20469123930305516,-0.21335799532147418,-0.4346867518373242,-1.7382429597760456,18.0,19.0
ID,0,0.0,0.31542256099443233,0.7469287945896568,0.15380953013599513,-0.21816738580012388,-0.3894250391177787,-1.6109584162191752,19.0,20.0
ID,0,0.0,0.06551077363317301,0.7189585837311835,1.216346688283407,-1.836588269514744,0.045109670701800976,-2.00155505321429,20.0,21.0
ID,0,0.0,0.22328612220721808,0.7436540835469094,0.2634378825683313,-0.6935898080313714,0.19082164981843752,-1.6621832892540689,21.0,22.0
ID,0,0.0,0.17267781240981406,0.7777828113469519,0.5194017469912423,-0.9090916788748187,0.13195093709525776,-1.693555476159261,22.0,23.0
ID,0,0.0,0.18748966593114977,0.8493595467726919,0.30932240200661026,-0.6456385751881011,0.2170256544392397,-1.6423446876772205,23.0,24.0
ID,0,0.0,0.2251954922057687,0.9798911396964411,-0.09553520158515927,-0.035988313230383685,0.19947394800606494,-1.2969879972723208,24.0,25.0
ID,0,0.0,0.23067345799138042,1.0634172316826092,-0.015992404330867738,-0.159579955211564,0.4812857766815344,-1.4559285769964956,25.0,26.0
ID,0,0.0,0.04595847541954413,1.0155832491264278,0.7423840226991854,-1.1314457007704508,0.49437920085918713,-1.5091392060681204,26.0,27.0
ID,0,0.025,0.1342794797008586,1.0729854026425512,0.2952118000344351,-0.586237605514031,0.5885339038789914,-1.4073928892425505,27.0,28.0
ID,0,0.125,0.09213230034380414,1.0428332093369814,0.7666064734881578,-1.092596345903059,0.5399115415551551,-1.522250840477482,28.0,29.0
ID,0,0.1470588235294117,0.25106853626309306,1.0483301720602491,0.22350192893839999,-0.23813107245283524,0.43709657898220017,-1.3382159931875044,29.0,30.0
ID,0,0.1470588235294117,0.48069319781666714,1.1268495759421309,-0.7314524569916734,1.148726922375697,0.423846466203003,-0.763994767054895,30.0,31.0
ID,0,0.1470588235294117,0.31254214786455936,1.0974478611585539,0.09969876327550095,0.1611112453352348,0.28332429138217724,-1.0162727232395319,31.0,32.0
ID,0,0.1470588235294117,0.3949338026790053,1.1070095339278188,-0.38007260551705285,0.7192481673666172,0.3037554249784355,-0.6817465894912149,32.0,33.0
ID,0,0.1694915254237288,0.301190981271011,1.103268279396723,0.08446821140203344,0.015295882047514153,0.585630602074776,-0.8494640788306088,33.0,34.0
ID,0,0.1694915254237288,0.28482613354569203,1.1719018669209076,0.12239355811190188,0.0801738574676598,0.5187165929910325,-0.8330488809770625,34.0,35.0
ID,0,0.1111111111111111,0.2852640205056939,1.1592453530185542,-0.029626951656240713,0.19884541409558656,0.5427574693108015,-0.6597492201726631,35.0,36.0
ID,0,0.1111111111111111,0.05904464962700931,1.1316641680684338,0.8600453084645087,-1.0661966870527657,0.7807187188818864,-0.9950371199923977,36.0,37.0
ID,0,0.1384615384615384,-0.05694447315905195,1.135091939434952,1.0655746769926508,-1.3843967398803108,0.7615894778156546,-0.9055772029763441,37.0,38.0
ID,0,0.1384615384615384,-0.1282891796335,1.229926007892927,1.0608422560797526,-1.388616615920075,0.7991652533607175,-0.8380972440450184,38.0,39.0
ID,0,0.1363636363636363,-0.17794887954340663,1.2928533380425309,1.027638098152116,-1.402404103974773,0.9122944694366141,-0.7622203895344236,39.0,40.0
ID,0,0.1515151515151515,-0.15328567617672648,1.2989072330910152,1.0315483137952997,-1.402500969592816,0.9156362128930313,-0.8947547239299163,40.0,41.0
IL,0,0.0,0.26323352376074344,-0.7226880007357284,-1.223483241391948,0.6925353924100136,-1.2294402828223914,-0.6444662236015768,0.0,1.0
IL,0,0.0,0.2532999356039267,-0.714208136380257,-1.203205378468907,0.7031280787220343,-1.3027461019187372,-0.6435906186082767,1.0,2.0
IL,0,0.0,0.14169492446730336,-1.4097954264485724,-0.423007182866476,1.315065866571765,-0.9476717552312152,-0.30682219982268194,2.0,3.0
IL,0,0.0,0.15916476711609842,-1.4075946811009894,-0.4230792437228718,1.3283944513648167,-0.8537195034227149,0.03193867751990984,3.0,4.0
IL,0,0.0,0.12169948874133349,-1.284688228016412,-0.3637811086276901,1.3538210868907095,-0.9248214237799017,0.30131719739165325,4.0,5.0
IL,0,0.0,0.13676828087880694,-1.2382947991589697,-0.34917059367135656,1.2950670152859745,-0.7392760746177146,0.350341635984361,5.0,6.0
IL,0,0.0,0.11572159842697796,-1.1832796825836522,-0.3369459414867004,1.2981978967436734,-0.7551498306322507,0.5053416399787833,6.0,7.0
IL,0,0.0,0.08786296484459712,-1.1183569205227375,-0.2915761282544571,1.318922241547296,-0.8599598264868639,0.6495118094719703,7.0,8.0
IL,0,0.0,0.03113338337579545,-0.9857930109121849,-0.21627468699818553,1.34238846399534,-1.0450845606668158,0.7191215901473673,8.0,9.0
IL,0,0.0,-0.026078909292575527,-0.8631724935176976,-0.21336856413483568,1.3161341241227609,-1.0901259622061767,0.489894465374339,9.0,10.0
IL,0,0.0,-0.0398939018860252,-0.8103495076070191,-0.2266315335928641,1.3014680589238667,-1.0234199418764605,0.46687140947323374,10.0,11.0
IL,0,0.0,-0.025215320474727184,-0.8262115907151788,-0.20964280556244258,1.3306316048667601,-0.9796502880880861,0.7393074400563159,11.0,12.0
IL,0,0.0,0.036035683699018196,-0.043819989706165484,-0.9577473142428109,0.7216610046227725,-1.3389608698029583,0.4715015733074559,12.0,13.0
IL,0,0.0,0.019469215044317457,-0.011027501887588886,-0.9854269234657224,0.7105278779692179,-1.2651612378476944,0.4969745966599786,13.0,14.0
IL,0,0.0,0.003506965927560352,0.05817738432186768,-0.9715671628657855,0.719749976704488,-1.1811888120696252,0.7018525754929005,14.0,15.0
IL,0,0.0,-0.04527552167231681,0.11120941141739321,-0.9464919339731368,0.785982718478581,-1.3836196876843936,0.8736482422061681,15.0,16.0
IL,0,0.0,-0.05139918131302666,0.1493632193281552,-0.9769564004362135,0.7693978922521884,-1.2065765674657032,0.9463311745416026,16.0,17.0
IL,0,0.0,-0.25244004044032425,0.5032621688923866,-1.0462913848011073,0.6108958844670642,-1.2248260651983716,-0.4589248895427882,17.0,18.0
IL,0,0.0,-0.3193848547112234,0.6239169848812979,-1.0053940287315393,0.607673648645817,-1.2211697006631748,-0.42536606111485825,18.0,19.0
IL,0,0.0,-0.3437100000405312,0.6698294193820689,-0.9388501974699781,0.6512314432211498,-1.3952283652750557,-0.2226526297584213,19.0,20.0
IL,0,0.0,-0.45693773429470985,0.6818463295355132,-0.4909960332659673,0.03430473876655604,-1.3181114497846322,-0.39253952362786887,20.0,21.0
IL,0,0.0,-0.37752798256599185,0.7946916466942998,-1.0161840669857887,0.8252237654442074,-1.4636193110418123,-0.20355816232726917,21.0,22.0
IL,0,0.0,-0.5531208317451307,0.13684446497521716,-0.05808380220843465,1.1974853723860792,-1.105383761442932,-0.009934609624108534,22.0,23.0
IL,0,0.0,-0.48767485337707,0.22664545742274542,-0.4691132293962296,1.7915941917765417,-1.1652589279250873,0.17356006442432043,23.0,24.0
IL,0,0.0476190476190476,-0.4209633360306105,0.28906194078036695,-0.7872144399507585,2.2566506635625023,-1.1055566575721831,0.53383436520073,24.0,25.0
IL,0,0.0434782608695652,-0.41526373311874404,0.34033473602487835,-0.797877061897618,2.235338154755854,-0.9364262297168842,0.5264876872599906,25.0,26.0
IL,0,0.1304347826086956,-0.5797207285005795,0.24097491054058176,0.17660044077658626,0.9119550880992628,-0.7173228760482313,0.5001253532870208,26.0,27.0
IL,0,0.3148148148148148,-0.5292141237835294,0.36269797630378875,-0.24779646087054125,1.5126576246864303,-0.8165281284088128,0.538193597870931,27.0,28.0
IL,0,0.3518518518518518,-0.6155606092936425,0.2977211712422753,0.2432655981068545,0.8422184852935123,-0.7596767578688629,0.41093597624290507,28.0,29.0
IL,0,0.4166666666666667,-0.5602453408531219,0.3301033027981979,-0.040728471995353135,1.2656890546221338,-0.897493262499355,0.46964415853785046,29.0,30.0
IL,0,0.4166666666666667,-0.5228138349980808,0.33852375112358396,-0.16759075362290604,1.4823594218687541,-0.864321402078915,0.7562566031922295,30.0,31.0
IL,0,0.4166666666666667,-0.5931239240079086,0.3297998937465809,0.1871836686731935,0.9975508340642321,-0.7960620794886432,0.714927932666218,31.0,32.0
IL,0,0.45,-0.6216368756576784,0.42852839813238647,0.15222232754386092,1.1041996803999636,-0.8635572658107515,0.7306858523646498,32.0,33.0
IL,0,0.6285714285714286,-0.6812745364349054,0.4093978537375435,0.4542754827878167,0.6775373332560005,-0.7614715231308035,0.6976145236138445,33.0,34.0
IL,0,0.6285714285714286,-0.6124059043176554,0.5073993417589114,0.02840933943997114,1.321844854332171,-0.8139587892120679,1.0078406846078451,34.0,35.0
IL,0,0.65,-0.666848250875565,0.532041475082768,0.23712981027544575,1.0669830147862922,-0.8489523441897909,1.0062953629811073,35.0,36.0
IL,0,0.65,-0.7668205196325312,0.52247520030833,0.6510306514820972,0.5162842456649273,-0.8864469234864712,0.8389836616564423,36.0,37.0
IL,0,0.7931034482758621,-0.8541182365722366,0.4996039400470545,1.0873718676015984,-0.08412446122756131,-0.791331103167966,0.7577233368072319,37.0,38.0
IL,0,0.7931034482758621,-0.8676080114631012,0.5526391663739416,1.1034149098693775,-0.08543457697136962,-0.7202452932164455,0.9440084620933343,38.0,39.0
IL,0,0.8214285714285714,-0.8900767109161363,0.5937680221045876,1.1469361287385293,-0.07058917493729491,-0.7765067938056793,1.1050037628930067,39.0,40.0
IL,0,0.8571428571428571,-0.8714105228866798,0.5466071458563555,1.1445532901486606,-0.05356286715720083,-1.143765449080052,0.7272921127585861,40.0,41.0
IN,0,0.0,0.44623611622914094,-0.9852416878161735,-1.6253176042378439,0.2786821543559483,-0.5427235955741245,-1.0234670338407579,0.0,1.0
IN,0,0.0,0.4453141612913474,-0.9839833930849659,-1.6227567149501614,0.2786142521991059,-0.5527312309144264,-1.022624875170882,1.0,2.0
IN,0,0.0,0.4391841381441146,-0.977923117720734,-1.609079673967489,0.2833823003002797,-0.6034900806220632,-1.0208408203008827,2.0,3.0
IN,0,0.0,0.46071825991426796,-0.9648523192546075,-1.6047629421442715,0.29889885514243986,-0.48326633681422726,-0.6320865074095643,3.0,4.0
IN,0,0.0,0.4111914733381132,-0.7955059351992507,-1.5874888385349595,0.2853308692081917,-0.4360511684628306,-0.609382854188701,4.0,5.0
IN,0,0.0,0.4750359614965024,-0.8177338261940926,-1.599648383670538,0.20394581792540342,-0.06475091610061252,-0.4799009033040224,5.0,6.0
IN,0,0.0,0.47291173957031296,-0.7895622186441785,-1.5898918068787196,0.21432815164580118,-0.03628986259115099,-0.2380852762141994,6.0,7.0
IN,0,0.0,0.4803907870338123,-0.7703542696233937,-1.5667711115919947,0.24009241791717162,-0.0056022369421694146,0.0703681039591634,7.0,8.0
IN,0,0.0,0.43766367709786397,-0.644608696428373,-1.5585550828386503,0.22413180251819922,0.012073663089630928,-0.028108145729269715,8.0,9.0
IN,0,0.0,0.39430063895502515,-0.5324792249368202,-1.5583591634751872,0.20667968573190945,0.025148325204076522,-0.1323459619614003,9.0,10.0
IN,0,0.0,0.37879016468747,-0.4888963520449049,-1.5605461016012605,0.1996931628588597,0.04296745462734575,-0.17616981164177187,10.0,11.0
IN,0,0.0,0.3672854731774859,-0.4659994847804625,-1.5557255830399064,0.20763525018592324,0.06565721055912117,-0.10914422608467778,11.0,12.0
IN,0,0.0,0.2863083976038651,-0.31630637352667285,-1.5280149037197475,0.19219213624308856,0.08102686329353546,-0.16180737792115807,12.0,13.0
IN,0,0.0,0.24472129988447544,-0.24764284078690688,-1.5002328456781053,0.20119392805727396,0.09648193790057716,-0.029601433360137118,13.0,14.0
IN,0,0.0,0.20952977153482594,-0.14729425391600096,-1.4776701164044488,0.20349555380422174,0.0958548678624674,-0.0026935829462811853,14.0,15.0
IN,0,0.0,0.18479236411924851,-0.11296910053481078,-1.5041240518090044,0.24379622210444685,-0.03794236885413885,0.03080446970343699,15.0,16.0
IN,0,0.0,0.1558591190403112,-0.04560064274606269,-1.486289617300124,0.24575983225954826,-0.03544703147766628,0.03905402208852857,16.0,17.0
IN,0,0.0,-0.001545937494598185,0.23051023296081927,-1.4943273099345336,0.1515132644879199,-0.15743055010283946,-0.9485625705850439,17.0,18.0
IN,0,0.0,-0.04211890777560147,0.34882705778480816,-1.4855900672166624,0.14198957527647726,-0.06809020719738974,-0.8786278716406263,18.0,19.0
IN,0,0.0,-0.05123137396327711,0.37459023009850057,-1.476654992851304,0.1547310408976809,-0.03628972115288291,-0.7033323586581725,19.0,20.0
IN,0,0.0,-0.1826613270641298,0.32737731023813765,-0.8114436148971287,-0.8144287744876596,0.1137204735822525,-0.9741542638138865,20.0,21.0
IN,0,0.0,-0.021138277039206406,0.437972770267888,-1.659772410202947,0.392817145700868,-0.009603484524408604,-0.7227537765693719,21.0,22.0
IN,0,0.0,-0.14266669681162605,0.4764055517647475,-1.2520033744236214,-0.15152910929665894,0.028953495377494667,-0.9164955413427136,22.0,23.0
IN,0,0.0,-0.12737532967469808,0.584604657773652,-1.491179678609847,0.23175760936197348,0.01894914360574286,-0.7145939272157965,23.0,24.0
IN,0,0.0169491525423728,-0.04543156012192041,0.7055044258972629,-2.014103671448843,1.0020647992338887,0.011281153438966919,-0.3269914730338768,24.0,25.0
IN,0,0.0,-0.030292969751079608,0.683503273042572,-1.9142637750430724,0.8244977161643225,0.21506530841778848,-0.2717000049254376,25.0,26.0
IN,0,0.0,-0.15967341575336416,0.5829478206925188,-1.102073911917849,-0.3071271558340694,0.4399333453733271,-0.34009279748108057,26.0,27.0
IN,0,0.175438596491228,-0.09533576711219523,0.7473620669699826,-1.6609814113545667,0.5191714844175407,0.29584460724841843,-0.22146105646258915,27.0,28.0
IN,0,0.2280701754385964,-0.1855007207555271,0.6566789774154325,-1.0877000974648843,-0.26296665756267673,0.35668155330678974,-0.3526151675588487,28.0,29.0
IN,0,0.2909090909090909,-0.048656918589926886,0.6415384010728417,-1.6168097997934578,0.5274354146497773,0.1572024107895724,-0.22084040743929426,29.0,30.0
IN,0,0.2909090909090909,-0.07113029311116564,0.739067336571562,-1.6411158621391753,0.6450649850545439,0.15636995306101564,-0.016731884686823652,30.0,31.0
IN,0,0.2909090909090909,-0.09433502967017089,0.7972020141229753,-1.6318506293030033,0.7142375501406983,0.09799519582132483,0.07075770467295082,31.0,32.0
IN,0,0.3090909090909091,-0.11417706260297629,0.8604773942913575,-1.6703535363738353,0.8266019342323717,0.0616755173823649,0.1718364132590456,32.0,33.0
IN,0,0.1694915254237288,-0.13621909559502074,0.9038070390144618,-1.6339405485546388,0.8095598428259192,0.050361900165584395,0.21297995792413965,33.0,34.0
IN,0,0.1694915254237288,-0.13026367459116914,0.9782495173446526,-1.7722678798402174,1.0331898147435425,0.04302992176712405,0.3706652911251195,34.0,35.0
IN,0,0.1111111111111111,-0.3268328798180345,0.897468771979446,-0.837363632166154,-0.23324193127034024,0.07870327933837046,0.06879001122607659,35.0,36.0
IN,0,0.1111111111111111,-0.37641655071478924,0.9060116468771426,-0.6457634719537715,-0.4671405385575922,0.0378782821894019,0.044290136380934,36.0,37.0
IN,0,0.1384615384615384,-0.3126104686778087,1.0149422816178577,-1.1050360030166149,0.2267922453497616,-0.025111716089729393,0.30221478630173737,37.0,38.0
IN,0,0.1384615384615384,-0.3445103599104559,1.0866509243252271,-1.081724567104636,0.23017402182190197,-0.015122756543357294,0.38848175805289803,38.0,39.0
IN,0,0.1363636363636363,-0.3679146107626338,1.113103669981845,-1.0434875147381193,0.25070541959894477,-0.10543902737908259,0.47918865826494494,39.0,40.0
IN,0,0.1515151515151515,-0.29817193775280726,1.0147794477209369,-1.0733508896379749,0.27398788174566446,-0.27489244202537383,0.3953857978001995,40.0,41.0
KS,0,0.0,1.1998897896872907,-0.7972463539177302,-1.6216591492902808,-0.3404400774007183,-1.3483074245286655,0.4376934972725977,0.0,1.0
KS,0,0.0,1.211628766835268,-0.8086137223955118,-1.6484003622008225,-0.3476851652984624,-1.2494644490331919,0.43175108588091454,1.0,2.0
KS,0,0.0,1.2098400083472132,-0.8076310420072041,-1.6462371672533533,-0.34265731988784415,-1.2563936884567304,0.42873398722223877,2.0,3.0
KS,0,0.0,1.2559448949475145,-0.8989365138156116,-1.6994007964657574,-0.32710764664737796,-1.0528678430529277,1.1287165769123113,3.0,4.0
KS,0,0.0,1.2307413641259524,-0.8203220054555806,-1.679966592376484,-0.3181002178409732,-1.055748252401345,1.3361889344778968,4.0,5.0
KS,0,0.0,1.2067324307731344,-0.7334448394479423,-1.6576387167916125,-0.3904879291125747,-0.9885567460844948,1.178778459763379,5.0,6.0
KS,0,0.0,1.1613411618160052,-0.7500652303117646,-1.7044470236916942,-0.4080807925622065,-1.0818702139717586,1.4628022207159281,6.0,7.0
KS,0,0.0,1.1603037775505338,-0.7088882895206717,-1.6895552697628253,-0.3961015514233458,-1.039341297825787,1.602537577097038,7.0,8.0
KS,0,0.0,1.1409689617427847,-0.676149324912553,-1.6906377018141838,-0.39141354292807157,-1.047399324546752,1.7909128839648216,8.0,9.0
KS,0,0.0,1.1507890971840025,-0.6654412732383173,-1.6441335668970731,-0.35170369758191883,-1.0799737472875712,2.0790798414802225,9.0,10.0
KS,0,0.0,1.114306206577398,-0.5599245241614991,-1.6516101132716823,-0.37741144101617,-1.0404622405691644,1.9112113304198386,10.0,11.0
KS,0,0.0,1.0453630384792378,-0.48885635344495154,-1.6473643963497866,-0.4007798840024631,-0.8938394891975628,2.104159217123742,11.0,12.0
KS,0,0.0,0.9021173278924242,-0.2948780407646126,-1.633524458896585,-0.447479933889046,-1.0699909538843368,1.612131431405576,12.0,13.0
KS,0,0.0,0.9062900878423419,-0.28125991043402654,-1.655829130767357,-0.45369792064775327,-0.9107378849440619,1.7089222223698104,13.0,14.0
KS,0,0.0,0.872391556618133,-0.22008766226511228,-1.642020056689405,-0.439750132298536,-0.9513782188312572,1.879727991658326,14.0,15.0
KS,0,0.0,0.8332172274445003,-0.16258443234960876,-1.6378860126901125,-0.42138394582436806,-1.039612052021243,1.8221090772612742,15.0,16.0
KS,0,0.0,0.804233400878717,-0.06305488141983115,-1.6320532173217785,-0.4373758330650684,-0.8616749329335451,1.8233248614661106,16.0,17.0
KS,0,0.0,0.4474564806151197,0.48031843571292054,-1.6768421084608727,-0.6571991861324294,-1.2371109637731317,-0.33311691354901507,17.0,18.0
KS,0,0.0,0.3867757514348976,0.5432342377703466,-1.669765757852682,-0.6563523943926759,-1.2826551299244966,-0.17810237125683523,18.0,19.0
KS,0,0.0,0.3730695350383473,0.569635976479513,-1.7042037698684493,-0.6669625331065686,-1.1902032588331457,-0.10033190949447506,19.0,20.0
KS,0,0.0,0.19127209881155116,0.5237324301217622,-0.7492317538535562,-2.0115252870981157,-0.9268912010942543,-0.48140945128722507,20.0,21.0
KS,0,0.0,0.30597375007145344,0.6933204378385783,-1.5230920074309542,-0.8366651080985991,-1.082792825951524,-0.14330513870140257,21.0,22.0
KS,0,0.0,0.26473795159798347,0.7273431191880804,-1.4226250338380717,-1.0286791865638318,-1.0144018253574252,-0.2966965370615942,22.0,23.0
KS,0,0.0,0.30125223427017334,0.7854734170103993,-1.5890523339460265,-0.7485821946860485,-0.9948211829615349,-0.11005420172395586,23.0,24.0
KS,0,0.0,0.3811679730234661,0.8786673067480669,-1.999559332363621,-0.0802690651577671,-1.0523498401131954,0.2214976767161932,24.0,25.0
KS,0,0.0,0.38385868111161336,0.9851333454714146,-2.018269695801293,-0.07454621626096962,-0.744375759960327,0.1910342114466475,25.0,26.0
KS,0,0.0,0.18695872137393701,0.988636766555819,-1.0657871521643738,-1.303841453725878,-0.6019625815126303,0.005196698230585564,26.0,27.0
KS,0,0.025,0.18467594178844746,1.1734895680802904,-1.3724197010077508,-0.787807954600175,-0.7323149037004565,0.13208938774947623,27.0,28.0
KS,0,0.125,0.11660799471826148,1.1471472388450938,-0.9023345869155235,-1.3861420723083286,-0.5714083991626953,0.10358156972761472,28.0,29.0
KS,0,0.1470588235294117,0.28176618222531696,1.1865369909560992,-1.8488448681078629,-0.10125661674536936,-0.8229273274089933,0.46213389624884005,29.0,30.0
KS,0,0.1470588235294117,0.306347022960281,1.184908599231208,-1.8308797333678746,-0.04346034671123604,-0.8675724374841121,0.5925357069044715,30.0,31.0
KS,0,0.1470588235294117,0.28816166736035737,1.1812613912922356,-1.5788890871027208,-0.3538476826389082,-0.7295184593837729,0.7429484377363931,31.0,32.0
KS,0,0.1470588235294117,0.2814844151956799,1.2616852746765355,-1.6224181268033038,-0.16177186490989615,-0.8375735687109042,0.8844883273160232,32.0,33.0
KS,0,0.1694915254237288,0.19398615018203552,1.2188560628622562,-1.1152109277287618,-0.8058059684034871,-0.7833325634176903,0.8441986470553111,33.0,34.0
KS,0,0.1694915254237288,0.25392137941150456,1.3662770383672527,-1.6372060617478952,-0.011524192663667254,-0.9870825337818834,0.9826368801447318,34.0,35.0
KS,0,0.1111111111111111,0.14979775445352728,1.3757987427752667,-1.479165825135198,-0.30291567036833594,-1.0366437976628913,1.0236565071066182,35.0,36.0
KS,0,0.1111111111111111,-0.03709430043462548,1.2863850156718994,-0.593176853636021,-1.5787233834158785,-1.006825720556315,0.73873193696893,36.0,37.0
KS,0,0.1384615384615384,-0.019500374961801483,1.3522841756712465,-0.7289572511847884,-1.218523356200981,-1.2662314360784315,0.9844347632407306,37.0,38.0
KS,0,0.1384615384615384,-0.04609710770508295,1.4224995125843567,-0.7298043222106724,-1.2366665950309375,-1.1902353405212243,0.9642443164379031,38.0,39.0
KS,0,0.1363636363636363,-0.09282402261753611,1.4858004149186104,-0.6855288889933117,-1.229874359843951,-1.2632514368046723,1.0127692031173943,39.0,40.0
KS,0,0.1515151515151515,-0.0680558369789074,1.4564573146570317,-0.6846013161409191,-1.2110386323965494,-1.437952649638442,0.9451195761043756,40.0,41.0
KY,0,0.0,1.0975426653293967,-1.5833265985390796,-0.005293453794591183,0.9173676063302333,0.32088800721143185,-1.9215647819327917,0.0,1.0
KY,0,0.0,1.1056137728060726,-1.591023699466366,-0.02301878223150514,0.9107958680881398,0.3862536014614663,-1.9238621320007514,1.0,2.0
KY,0,0.0,1.0936271108955922,-1.5808450398768183,0.0011227202526612502,0.9243743249472905,0.299074903169085,-1.9237070840834396,2.0,3.0
KY,0,0.0,1.0732272443828366,-1.6224819983844028,-0.08890137771290237,0.893989694879945,0.3799993972135355,-1.4974896110166915,3.0,4.0
KY,0,0.0,1.0286685787816112,-1.4811968658152006,-0.0609357371211921,0.8921331657722014,0.3761215954681123,-1.4027004886170906,4.0,5.0
KY,0,0.0,1.0805591674659043,-1.4938212651294718,-0.12862512500432086,0.7545059004239578,0.8631769695595009,-1.3562790997906804,5.0,6.0
KY,0,0.0,1.0527936313733102,-1.508677385564883,-0.20249159996827987,0.717755983748092,0.9047724299892803,-1.1506197853329914,6.0,7.0
KY,0,0.0,1.0307526881638236,-1.4690558211823912,-0.20957606993689049,0.7136758603241211,0.9072212537435009,-0.9421177752752831,7.0,8.0
KY,0,0.0,1.0469734160048942,-1.3640899719361266,-0.14964289990823545,0.7416623527546423,1.0224123496844102,-0.8050723209191298,8.0,9.0
KY,0,0.0,0.9897620497493665,-1.2733660999030108,-0.14363225386872713,0.727418848262857,0.9228510292107146,-0.811679440357373,9.0,10.0
KY,0,0.0,1.0131281568457187,-1.2828936586992694,-0.1626044618627848,0.7318354754640444,1.0665940842926132,-0.5522433527529783,10.0,11.0
KY,0,0.0,0.9621082055590113,-1.2489279331407617,-0.1764889600123015,0.7388757633682375,1.0995161990253133,-0.3109060376778751,11.0,12.0
KY,0,0.0,0.8692857751916738,-1.136750377498594,-0.22083923242340794,0.7054113400467587,1.1120121995368242,-0.35128669286211894,12.0,13.0
KY,0,0.0,0.8478000496068947,-1.12676580385278,-0.2868077640127145,0.6916668762002746,1.2116914226058544,-0.22350420573976204,13.0,14.0
KY,0,0.0,0.8119916770341221,-1.0539380028340335,-0.2809786240441396,0.6977926826239578,1.1687844486039738,-0.16291558290348446,14.0,15.0
KY,0,0.0,0.7358547306910442,-1.0373608471968376,-0.33156498372940113,0.781389247715177,0.9006833651245516,0.16234198120152,15.0,16.0
KY,0,0.0,0.7079571509877469,-1.006856414693113,-0.37749919884747457,0.7713578196545317,0.8833670366317792,0.18037094283186444,16.0,17.0
KY,0,0.0,0.5164518077188337,-0.699614977106363,-0.4185510745208014,0.6541098863459907,0.7034092740089625,-0.9192800909932498,17.0,18.0
