id,event,ghg_standards_21_sln,pc01,pc03,pc04,pc09,pc12,pc14,start,stop
IL,0,0.0,0.11572159842697796,-1.1832796825836522,-0.22257167263799796,-1.2450778627677208,-0.5257070549932266,-0.004898304579304288,6.0,7.0
IL,0,0.0,0.08786296484459712,-1.1183569205227375,-0.12816819923240566,-1.2857649449291408,-0.5894719874617861,0.016323514002833297,7.0,8.0
IL,0,0.0,0.03113338337579545,-0.9857930109121849,0.004871485742733967,-1.3662880523394714,-0.6368440012896577,0.07742425683277142,8.0,9.0
IL,0,0.0,-0.026078909292575527,-0.8631724935176976,-0.026819697309706982,-1.4290327978826503,-0.4477102053278446,0.029886274208116462,9.0,10.0
IL,0,0.0,-0.0398939018860252,-0.8103495076070191,-0.10118669222176904,-1.4371077363332052,-0.3022036732797021,-0.00021652719516288243,10.0,11.0
IL,0,0.0,-0.025215320474727184,-0.8262115907151788,-0.09008088179765356,-1.4113358669704992,-0.40587139718351045,0.03103189995390928,11.0,12.0
IL,0,0.0,0.036035683699018196,-0.043819989706165484,0.10634752278558172,0.17571342743091173,-1.0685695462478124,0.06424051615985273,12.0,13.0
IL,0,0.0,0.019469215044317457,-0.011027501887588886,0.03584617824518695,0.17394160729152425,-0.9521502499459578,0.04635712921290139,13.0,14.0
IL,0,0.0,0.003506965927560352,0.05817738432186768,-0.019743146959708132,0.1725442289887843,-0.921753316522962,0.0795516371341314,14.0,15.0
IL,0,0.0,-0.04527552167231681,0.11120941141739321,0.00935450636390453,0.1277408007583899,-0.8114737291316593,0.1564396366181547,15.0,16.0
IL,0,0.0,-0.05139918131302666,0.1493632193281552,-0.13836172050656306,0.14900033121927148,-0.6918185192817691,0.15139634530305804,16.0,17.0
IL,0,0.0,-0.25244004044032425,0.5032621688923866,-0.4389705605917559,-0.03316288016506941,-0.01688070495420827,-0.04384917739819441,17.0,18.0
IL,0,0.0,-0.3193848547112234,0.6239169848812979,-0.46208140672289855,-0.07542791273220016,-0.1657790402880426,-0.0015364085688662481,18.0,19.0
IL,0,0.0,-0.3437100000405312,0.6698294193820689,-0.29638665301510886,-0.11769051852727433,-0.33073775368925895,0.08786977571803208,19.0,20.0
IL,0,0.0,-0.45693773429470985,0.6818463295355132,-0.3594803413682122,-0.055441561458889226,0.0031510491107640368,0.007388144667633704,20.0,21.0
IL,0,0.0,-0.37752798256599185,0.7946916466942998,-0.281033078113831,-0.17976955637472028,-0.3057525246334044,0.081220517694517,21.0,22.0
IL,0,0.0,-0.5531208317451307,0.13684446497521716,-0.5023141924699047,-1.7948928141227225,0.31974610621225213,0.031539892717830045,22.0,23.0
IL,0,0.0,-0.48767485337707,0.22664545742274542,-0.48132347882273274,-1.8811791634559276,0.156895585616192,0.08917675195393945,23.0,24.0
IL,0,0.0,-0.4209633360306105,0.28906194078036695,-0.5163528938659706,-1.9173639967294436,0.01179366990754732,0.14494056108267125,24.0,25.0
IL,0,0.0,-0.41526373311874404,0.34033473602487835,-0.5519553113382011,-1.9112412566672157,-0.06852940625396657,0.1257383801268981,25.0,26.0
IL,0,0.0,-0.5797207285005795,0.24097491054058176,-0.6350137642159027,-1.720120427535274,0.3687901579560536,0.0281111247895298,26.0,27.0
IL,0,0.0,-0.5292141237835294,0.36269797630378875,-0.6146251308751249,-1.8308749345437014,0.2780197667482835,0.07599914040194415,27.0,28.0
IL,0,0.0,-0.6155606092936425,0.2977211712422753,-0.6270927564993166,-1.7416128991554114,0.5019677145610398,0.01603479957923005,28.0,29.0
IL,1,0.0,-0.5602453408531219,0.3301033027981979,-0.534500005779386,-1.814309151283271,0.3318841382006972,0.06163603348171217,29.0,30.0
IN,0,0.0,0.44623611622914094,-0.9852416878161735,-0.7406910651791836,0.7426370135308571,-0.7165186416159959,-0.1471844183593647,0.0,1.0
IN,0,0.0,0.4453141612913474,-0.9839833930849659,-0.7323730991708983,0.739951826730541,-0.7247331344408754,-0.14428586481940658,1.0,2.0
IN,0,0.0,0.4391841381441146,-0.977923117720734,-0.6906909447851212,0.7277887062436335,-0.7688463646208232,-0.13172382595551937,2.0,3.0
IN,0,0.0,0.46071825991426796,-0.9648523192546075,-0.733308259271326,0.7561037153671407,-0.7448371933191461,-0.12145988834387629,3.0,4.0
IN,0,0.0,0.4111914733381132,-0.7955059351992507,-0.8140483853814102,0.7043453988873127,-0.49254723133894784,-0.12114756713516273,4.0,5.0
IN,0,0.0,0.4750359614965024,-0.8177338261940926,-0.8262850593359875,0.7696434076012402,-0.7371716448608279,-0.18844525200775303,5.0,6.0
IN,0,0.0,0.47291173957031296,-0.7895622186441785,-0.8195139030398815,0.7681940180853779,-0.732437150451457,-0.2093535070402309,6.0,7.0
IN,0,0.0,0.4803907870338123,-0.7703542696233937,-0.8010208282337679,0.776955994620331,-0.7728626377367289,-0.18290890034792345,7.0,8.0
IN,0,0.0,0.43766367709786397,-0.644608696428373,-0.864812088754242,0.7326403249544389,-0.5704059940546529,-0.18765857180941448,8.0,9.0
IN,0,0.0,0.39430063895502515,-0.5324792249368202,-0.9226527114749242,0.689942457542668,-0.37802458406769684,-0.22618223067121299,9.0,10.0
IN,0,0.0,0.37879016468747,-0.4888963520449049,-0.9564027950245533,0.6763795962765166,-0.2914411723164964,-0.23973026685541388,10.0,11.0
IN,0,0.0,0.3672854731774859,-0.4659994847804625,-0.9706259387196813,0.674993211448695,-0.306211962573684,-0.2356764185520223,11.0,12.0
IN,0,0.0,0.2863083976038651,-0.31630637352667285,-1.0260094338871957,0.6195721852158639,-0.3561763637281687,-0.22285590880011485,12.0,13.0
IN,0,0.0,0.24472129988447544,-0.24764284078690688,-1.0322927682982594,0.6002213974154091,-0.5016291593029155,-0.18514670883271003,13.0,14.0
IN,0,0.0,0.20952977153482594,-0.14729425391600096,-1.0530595806078895,0.5662458530177468,-0.4176295785254293,-0.18271136207046637,14.0,15.0
IN,0,0.0,0.18479236411924851,-0.11296910053481078,-1.0835880860570741,0.5327258513504189,-0.031874175037272245,-0.14929488601753624,15.0,16.0
IN,0,0.0,0.1558591190403112,-0.04560064274606269,-1.100393298514112,0.5106589426177697,-0.022939710152052123,-0.1427637228675979,16.0,17.0
IN,0,0.0,-0.001545937494598185,0.23051023296081927,-1.2243999388232083,0.355007844659052,0.3547938030627379,-0.27844219379737095,17.0,18.0
IN,0,0.0,-0.04211890777560147,0.34882705778480816,-1.3178186928416498,0.33097230151048207,0.4588415981855285,-0.26595524965523965,18.0,19.0
IN,0,0.0,-0.05123137396327711,0.37459023009850057,-1.3240303344238886,0.33166416075549465,0.42224350964292007,-0.2225407753393995,19.0,20.0
IN,0,0.0,-0.1826613270641298,0.32737731023813765,-1.4314133291623992,0.452228979826538,1.0401873665978096,-0.35474670120224966,20.0,21.0
IN,0,0.0,-0.021138277039206406,0.437972770267888,-1.3855046302063905,0.3022310093304,0.6535511551178995,-0.2648127561830891,21.0,22.0
IN,0,0.0,-0.14266669681162605,0.4764055517647475,-1.4225977851468359,0.3338116859009748,0.7464854258017716,-0.3136235649956633,22.0,23.0
IN,0,0.0,-0.12737532967469808,0.584604657773652,-1.427625659286925,0.2686324224421207,0.5208391648865944,-0.2659143349049552,23.0,24.0
IN,0,0.0,-0.04543156012192041,0.7055044258972629,-1.4321134514142948,0.17241820623057819,0.19378819519772267,-0.18903218227664187,24.0,25.0
IN,0,0.0,-0.030292969751079608,0.683503273042572,-1.4383875644215491,0.2257034582084629,0.12223986481672892,-0.20568678986894082,25.0,26.0
IN,0,0.0,-0.15967341575336416,0.5829478206925188,-1.5455249145312562,0.401166073958886,0.5645253437303397,-0.3029230752795433,26.0,27.0
IN,0,0.0,-0.09533576711219523,0.7473620669699826,-1.4950480985058738,0.25152633507139205,0.3002925498594079,-0.22703511350257596,27.0,28.0
IN,0,0.0,-0.1855007207555271,0.6566789774154325,-1.4988896557675202,0.3607814896955729,0.5869437259373514,-0.2907062264853017,28.0,29.0
IN,0,0.0,-0.048656918589926886,0.6415384010728417,-1.3544081124602234,0.27817000330238256,0.3293017914556727,-0.2342187802524319,29.0,30.0
IN,0,0.0,-0.07113029311116564,0.739067336571562,-1.3466390319548973,0.24318043294070246,0.15734654336965664,-0.19989744395554168,30.0,31.0
IN,0,0.25,-0.09433502967017089,0.7972020141229753,-1.2968440182313659,0.2124735170680459,-0.03254846653099406,-0.16184991117471148,31.0,32.0
IN,0,0.25,-0.11417706260297629,0.8604773942913575,-1.268004575226507,0.17747139757602357,-0.22654181535785856,-0.13773814041441343,32.0,33.0
IN,0,0.25,-0.13621909559502074,0.9038070390144618,-1.2609495640042956,0.16418488749026403,-0.23250051770997715,-0.13082147960891616,33.0,34.0
IN,0,0.25,-0.13026367459116914,0.9782495173446526,-1.260035759405379,0.1217342297899153,-0.3339549823144056,-0.12268830562879876,34.0,35.0
IN,0,0.25,-0.3268328798180345,0.897468771979446,-1.242072074769874,0.2519938451337701,-0.005210433249767847,-0.22121160808684612,35.0,36.0
IN,0,0.25,-0.37641655071478924,0.9060116468771426,-1.2008603700219969,0.25906124215583026,0.05114376428483951,-0.2161949941230035,36.0,37.0
IN,0,0.25,-0.3126104686778087,1.0149422816178577,-1.1716882514755513,0.1605635679843042,-0.30283662300349673,-0.11327002999464696,37.0,38.0
IN,0,0.25,-0.3445103599104559,1.0866509243252271,-1.1825872024837731,0.13880127180226168,-0.3430824529301346,-0.1079214144437404,38.0,39.0
IN,0,0.25,-0.3679146107626338,1.113103669981845,-1.097214879645728,0.11485843763216877,-0.5006813068741272,-0.09419440226908787,39.0,40.0
IN,0,0.25,-0.29817193775280726,1.0147794477209369,-0.9581561886743516,0.11674785324471768,-0.12587959477528587,-0.13420345485063112,40.0,41.0
KS,0,0.0,1.1998897896872907,-0.7972463539177302,-0.18863660080737696,-0.7528799467024454,-1.0783995279619143,0.5144488551378634,0.0,1.0
KS,0,0.0,1.211628766835268,-0.8086137223955118,-0.26902296363017186,-0.7304429697129027,-0.9930020988622429,0.49179991182014865,1.0,2.0
KS,0,0.0,1.2098400083472132,-0.8076310420072041,-0.2630127205497366,-0.7322586697245308,-1.0007587254850099,0.4937269101194831,2.0,3.0
KS,0,0.0,1.2559448949475145,-0.8989365138156116,-0.301596473301622,-0.6601018915254181,-1.0441037270609481,0.2820123740598402,3.0,4.0
KS,0,0.0,1.2307413641259524,-0.8203220054555806,-0.2869162217504446,-0.6881685984344441,-0.9940327583757699,0.24953728421354027,4.0,5.0
KS,0,0.0,1.2067324307731344,-0.7334448394479423,-0.18543332533234808,-0.7310714071834402,-1.1636795776342976,0.14568350470353036,5.0,6.0
KS,0,0.0,1.1613411618160052,-0.7500652303117646,-0.06323417700886516,-0.7722133903500965,-1.2200320068303627,-0.24999213957225536,6.0,7.0
KS,0,0.0,1.1603037775505338,-0.7088882895206717,-0.08638545609569913,-0.7724624193299521,-1.1799614798277083,-0.2115444425693052,7.0,8.0
KS,0,0.0,1.1409689617427847,-0.676149324912553,-0.05892360127889144,-0.7907604191087466,-1.1672046847908009,-0.3096428952670497,8.0,9.0
KS,0,0.0,1.1507890971840025,-0.6654412732383173,0.013497414923822615,-0.7877919883421635,-1.2942153894789719,-0.21920546885012582,9.0,10.0
KS,0,0.0,1.114306206577398,-0.5599245241614991,-0.07429342638687264,-0.8236356211163186,-1.072034773293403,-0.23839127263439688,10.0,11.0
KS,0,0.0,1.0453630384792378,-0.48885635344495154,-0.17269574165696247,-0.8292093988948079,-1.4017173031045524,-0.35278870151014996,11.0,12.0
KS,0,0.0,0.9021173278924242,-0.2948780407646126,-0.1505000858240126,-0.9628877295297859,-1.3972010559504735,-0.413170762385327,12.0,13.0
KS,0,0.0,0.9062900878423419,-0.28125991043402654,-0.2707331176999542,-0.934943828881961,-1.3493927504296597,-0.37732894938916567,13.0,14.0
KS,0,0.0,0.872391556618133,-0.22008766226511228,-0.22800227491954225,-0.9681886018951881,-1.368675834395415,-0.30876337551285293,14.0,15.0
KS,0,0.0,0.8332172274445003,-0.16258443234960876,-0.2499445744287614,-1.0047390316424873,-1.245257676230199,-0.2577333837356208,15.0,16.0
KS,0,0.0,0.804233400878717,-0.06305488141983115,-0.4192089323597372,-1.0008465016204326,-1.216412152862891,-0.14446945530756122,16.0,17.0
KS,0,0.0,0.4474564806151197,0.48031843571292054,-0.5848447205756139,-1.3602596589945655,-0.5063942326853771,-0.5814786043208592,17.0,18.0
KS,0,0.0,0.3867757514348976,0.5432342377703466,-0.5384738900328112,-1.403450856694452,-0.655409536076085,-0.5795791876440283,18.0,19.0
KS,0,0.0,0.3730695350383473,0.569635976479513,-0.6152411507551495,-1.401636585745978,-0.5531953393794805,-0.5184214509828386,19.0,20.0
KS,0,0.0,0.19127209881155116,0.5237324301217622,-0.8012444102915901,-1.227825582524926,0.05194532094273158,-0.6473418231749238,20.0,21.0
KS,0,0.0,0.30597375007145344,0.6933204378385783,-0.719733497992822,-1.4011502058607996,-0.5651796917456486,-0.5157339934661678,21.0,22.0
KS,0,0.0,0.26473795159798347,0.7273431191880804,-0.8006246538918432,-1.3938312388793055,-0.3505483270131701,-0.5990875905493604,22.0,23.0
KS,0,0.0,0.30125223427017334,0.7854734170103993,-0.8143481528407162,-1.4220452709771614,-0.4629784140465189,-0.5397905294216064,23.0,24.0
KS,0,0.0,0.3811679730234661,0.8786673067480669,-0.7685180580979989,-1.5029006395300097,-0.8323115481146313,-0.42875983144680113,24.0,25.0
KS,0,0.0,0.38385868111161336,0.9851333454714146,-0.924203874001724,-1.485107515556444,-1.0103213622531106,-0.4781842364007014,25.0,26.0
KS,0,0.0,0.18695872137393701,0.988636766555819,-0.9913780388225556,-1.3529776240515003,-0.6986950264039851,-0.5663945449553414,26.0,27.0
KS,0,0.0,0.18467594178844746,1.1734895680802904,-0.9334158886885591,-1.4835403099672968,-0.9628276868509148,-0.49787106578638746,27.0,28.0
KS,0,0.0,0.11660799471826148,1.1471472388450938,-1.022524872466649,-1.381440937089419,-0.8075345674511732,-0.49433169993209114,28.0,29.0
KS,0,0.0,0.28176618222531696,1.1865369909560992,-0.8466719373574648,-1.5569691118011617,-1.2628304002507067,-0.4774299622671106,29.0,30.0
KS,0,0.0,0.306347022960281,1.184908599231208,-0.7865141331554536,-1.5551539911788583,-1.2956726531790514,-0.4671862314720097,30.0,31.0
KS,0,0.0,0.28816166736035737,1.1812613912922356,-0.8542389673905613,-1.4883821506093906,-1.1229723308813886,-0.5323588880480098,31.0,32.0
KS,0,0.0,0.2814844151956799,1.2616852746765355,-0.7614642952017899,-1.5409771584207705,-1.3952632520357502,-0.5455367319265457,32.0,33.0
KS,0,0.0,0.19398615018203552,1.2188560628622562,-0.7588399628456082,-1.456926273151502,-1.2867130985972988,-0.5904778288660681,33.0,34.0
KS,0,0.0,0.25392137941150456,1.3662770383672527,-0.6483686378615834,-1.6111196898302453,-1.5941132627955497,-0.5137859328318461,34.0,35.0
KS,0,0.0,0.14979775445352728,1.3757987427752667,-0.5945271406681527,-1.6299526798140977,-1.5729595771595526,-0.6034945412951807,35.0,36.0
KS,0,0.0,-0.03709430043462548,1.2863850156718994,-0.5786927335289717,-1.5083487719528956,-0.9805813695328778,-0.6909135020932238,36.0,37.0
KS,0,0.0,-0.019500374961801483,1.3522841756712465,-0.3553349770133897,-1.5964448731886158,-1.3278868282773832,-0.5416054526533057,37.0,38.0
KS,0,0.0,-0.04609710770508295,1.4224995125843567,-0.43786035109423377,-1.608634579317298,-1.2721317367115297,-0.5685166177946198,38.0,39.0
KS,0,0.0,-0.09282402261753611,1.4858004149186104,-0.3797623513319625,-1.6461000327403077,-1.4850843011435357,-0.5492406301915559,39.0,40.0
KS,0,0.0,-0.0680558369789074,1.4564573146570317,-0.24547269523176937,-1.6708516194332919,-1.2775358610218452,-0.5737164481500807,40.0,41.0
KY,0,0.0,1.0975426653293967,-1.5833265985390796,-0.7179036031874733,0.07573444280009392,0.27090245927832673,-0.03411455940090482,0.0,1.0
KY,0,0.0,1.1056137728060726,-1.591023699466366,-0.7713978609062362,0.0910146287605578,0.3279840306986994,-0.049731678046040624,1.0,2.0
KY,0,0.0,1.0936271108955922,-1.5808450398768183,-0.7001512825043337,0.07130369314462118,0.24972929831904006,-0.029893028612949197,2.0,3.0
KY,0,0.0,1.0732272443828366,-1.6224819983844028,-0.6965914955101496,0.07340155912672383,0.3094161134739482,-0.48864381119046,3.0,4.0
KY,0,0.0,1.0286685787816112,-1.4811968658152006,-0.715428788212699,0.022504941287878867,0.4590337256812633,-0.4893488054984116,4.0,5.0
KY,0,0.0,1.0805591674659043,-1.4938212651294718,-0.7855029493889605,0.0852176949900762,0.3091028008581053,-0.7633182118688355,5.0,6.0
KY,0,0.0,1.0527936313733102,-1.508677385564883,-0.7897459856468527,0.07206439328526358,0.3964791847106894,-1.1296680190416473,6.0,7.0
KY,0,0.0,1.0307526881638236,-1.4690558211823912,-0.7710965386624307,0.051488768920835246,0.4345714600704658,-1.2548144286001288,7.0,8.0
KY,0,0.0,1.0469734160048942,-1.3640899719361266,-0.8695243501794414,0.06368758072173618,0.546351162109644,-0.9710690873866299,8.0,9.0
KY,0,0.0,0.9897620497493665,-1.2733660999030108,-0.8127146603023307,-0.0018422362335606946,0.6122861197324784,-1.1030237241921061,9.0,10.0
KY,0,0.0,1.0131281568457187,-1.2828936586992694,-0.8902615065690564,0.03493808152886448,0.6741590758471899,-1.1286513982000799,10.0,11.0
KY,0,0.0,0.9621082055590113,-1.2489279331407617,-0.894637981928936,0.019761238795273185,0.48073027458344425,-0.8753213855901107,11.0,12.0
KY,0,0.0,0.8692857751916738,-1.136750377498594,-0.9486589215222946,-0.0440093974461488,0.5568907628468333,-0.8345573966472265,12.0,13.0
KY,0,0.0,0.8478000496068947,-1.12676580385278,-1.026159430170508,-0.04281362590428659,0.6906248571747202,-0.7315373635394962,13.0,14.0
KY,0,0.0,0.8119916770341221,-1.0539380028340335,-1.0041817036699965,-0.08170518494889968,0.7662367120953733,-0.6630974556287644,14.0,15.0
KY,0,0.0,0.7358547306910442,-1.0373608471968376,-1.0025373017085204,-0.1396255731296468,1.0667325116809032,-0.48476923881328265,15.0,16.0
KY,0,0.0,0.7079571509877469,-1.006856414693113,-1.0054860294327712,-0.16933713961758945,1.259456503394855,-0.4203328749474401,16.0,17.0
KY,0,0.0,0.5164518077188337,-0.699614977106363,-1.1128943896116847,-0.36536122957826545,1.7722593997321778,-0.6262393548220933,17.0,18.0
KY,0,0.0,0.5280900446001711,-0.6878952735241183,-1.145367394891554,-0.3550359269162461,1.9074522283317983,-0.5522157309224344,18.0,19.0
KY,0,0.0,0.519544234618585,-0.6819250711215787,-1.1368029718381005,-0.3601557417881284,1.979431202095328,-0.5327459149230359,19.0,20.0
KY,0,0.0,0.47091543236389544,-0.17713675386369515,-1.0278217591739676,1.4666715732940736,1.9806595114844856,-0.5147365803487948,20.0,21.0
KY,0,0.0,0.60649389710185,0.014938102136421973,-0.9931249588938962,1.2882822788028974,1.408068066489766,-0.4043235601185913,21.0,22.0
KY,0,0.0,0.4899444704755445,0.05632643010653957,-1.0084082673833603,1.2980295900430259,1.5670754462917362,-0.5185893756904075,22.0,23.0
KY,0,0.0,0.5275691047493233,0.11983092904262156,-0.9929269355161111,1.2353921406076815,1.4287942899034263,-0.41828723978050275,23.0,24.0
KY,0,0.0,0.6147207290802778,0.23509236511282294,-0.9777857710875816,1.1387838070828797,1.108281285585739,-0.3402914934570942,24.0,25.0
KY,0,0.0,0.5727493958094259,0.2799994252430962,-1.0234515318581765,1.1878340203810445,1.1800027495163439,-0.291447870772201,25.0,26.0
KY,0,0.0,0.43140759877309853,0.2606074170526373,-1.165050508386811,1.332038838454818,1.5913458488877388,-0.37719443038377765,26.0,27.0
KY,0,0.0,0.5165287036689471,0.3327704968951479,-1.1163548611513907,1.2366649192455608,1.42053609799614,-0.2271370224016413,27.0,28.0
KY,0,0.0,0.4601152868596857,0.3202056215546216,-1.1720889266480379,1.312127973803243,1.523241217751247,-0.3156590002976217,28.0,29.0
KY,0,0.0,0.612005674777426,0.3808624984191346,-1.0414842759902867,1.1857498025640776,1.0976713461847016,-0.26191624411500175,29.0,30.0
KY,0,0.0,0.5620262933440312,0.4027636391025457,-1.047043638408756,1.1961403314545667,1.1660088649605833,-0.18286941660196082,30.0,31.0
KY,0,0.1428571428571428,0.5652212468764158,0.4540365715214332,-1.0542288137719993,1.180176335140617,1.0548313332271313,-0.09431994011183255,31.0,32.0
KY,0,0.1428571428571428,0.48111995494427195,0.4881313092309848,-1.0256095361535926,1.1313288561992538,0.9986198768953876,-0.19864745693243974,32.0,33.0
KY,0,0.1428571428571428,0.3578643199992773,0.49043892882003676,-1.0778883782549677,1.161657510760303,1.1307739900450762,-0.16692077033533284,33.0,34.0
KY,0,0.1428571428571428,0.5144149689823633,0.6082862237622342,-0.962842136659071,0.9772879607377379,0.5038154380549367,-0.037105135224529386,34.0,35.0
KY,0,0.1428571428571428,0.36366397205916656,0.5009072470025386,-0.9659993975808877,1.089537035513128,0.9629705120258885,-0.10162081185564431,35.0,36.0
KY,0,0.1428571428571428,0.2707668205063769,0.40902049463736856,-0.9467630042198624,1.1545872571033484,1.3509607891218238,-0.07530394674059707,36.0,37.0
KY,0,0.1428571428571428,0.2785292788217702,0.4469396449142756,-0.8375831130345993,1.103351680739234,1.2612992471148934,-0.006751876125125642,37.0,38.0
KY,0,0.1428571428571428,0.26506983322451105,0.48172794190133367,-0.8140896447917442,1.0917286424375754,1.1915367970043373,0.006426649773794781,38.0,39.0
KY,0,0.1428571428571428,0.23103050291910035,0.5458867331939942,-0.7723032237861562,1.0579777947060196,1.1293618486849184,-0.02630646434075068,39.0,40.0
KY,0,0.1428571428571428,0.29555043332828346,0.434634014215437,-0.633875508881008,1.0550531641294394,1.603001412984259,0.0025944284376406093,40.0,41.0
LA,0,0.0,1.7000848859592363,-0.5653088810341192,-0.31202234064487383,0.050960994574191176,0.05895403808026194,6.497500609029213,0.0,1.0
LA,0,0.0,1.6976247503536812,-0.5662806622781233,-0.317191428216523,0.0542363210959595,0.058573941147124095,6.493285231569939,1.0,2.0
LA,0,0.0,1.6982816458880732,-0.569706071831538,-0.33958204146921533,0.06218272352973526,0.07749636572896684,6.4844138840866625,2.0,3.0
LA,0,0.0,1.671857227186078,-0.8058045062943253,-0.24070449650036865,0.09002370629920202,0.01668926822817694,5.331462088487812,3.0,4.0
LA,0,0.0,1.6718590109257851,-0.7348608736195804,-0.29558867051706644,0.08986529095837126,0.10340683091504066,5.4319318122303475,4.0,5.0
LA,0,0.0,1.7468902984098362,-0.7730942185302077,-0.3002570173402481,0.16646603543748217,-0.2956361161150737,5.077035206632464,5.0,6.0
LA,0,0.0,1.6169618675559243,-1.0570663509800495,-0.01938581893172272,0.0918369823584246,-0.35773512727004453,3.1957542075869543,6.0,7.0
LA,0,0.0,1.5715372438685697,-1.0828782590006836,0.044862426591024226,0.057470116430406476,-0.3131154371302508,2.6669918764018314,7.0,8.0
LA,0,0.0,1.4927071657012052,-1.031380635017852,0.029579581466124116,-0.006700869796705784,-0.06729536349121232,2.0669482642954695,8.0,9.0
LA,0,0.0,1.460200598537362,-0.9048361150549844,-0.0013164589083916674,-0.0535889521331059,0.0660949850949537,2.2086243811957904,9.0,10.0
LA,0,0.0,1.4494379723136133,-0.783245223337715,-0.040827198752935674,-0.07598988226636631,0.16261263013578023,2.411772537564222,10.0,11.0
LA,0,0.0,1.3804098694769322,-0.9129008199890947,0.023997881082357793,-0.055487038425127956,-0.35961389170485814,1.65535218399241,11.0,12.0
LA,0,0.0,1.1591699056192521,-1.086272096928011,0.10222189427519732,-0.16772816869833093,-0.33014393746691767,0.6301460759961804,12.0,13.0
LA,0,0.0,1.1382322182869946,-1.0051430408367756,0.06694781409063302,-0.1842339972785937,-0.3369691884591644,1.1622269204325109,13.0,14.0
LA,0,0.0,1.0800379939362446,-0.7872548476756677,-0.03624435631193343,-0.23069047416889474,-0.4239431211322256,1.680397530065491,14.0,15.0
LA,0,0.0,0.9026403555298429,-0.6763384003581687,-0.010285065239370143,-0.35891500993783004,-0.2741032679572815,1.5310995833687127,15.0,16.0
LA,0,0.0,0.9337158495140753,-0.4767774429312119,-0.16562533399679757,-0.342617245368257,-0.3765630529538626,2.3001097329574343,16.0,17.0
LA,0,0.0,0.4857157399079262,-0.1855393415046639,-0.15295583241647467,-0.7475337780691833,0.5988502747162724,-0.14769315726459717,17.0,18.0
LA,0,0.0,0.5208904540452468,-0.24672078171671766,-0.12985760715156905,-0.7071790304452411,0.3668165655382139,-0.016351143009082074,18.0,19.0
LA,0,0.0,0.448953507669336,-0.2779796314607015,-0.12430283362858462,-0.7434846907862289,0.48770238383022835,0.46993007528086334,19.0,20.0
LA,0,0.0,0.3758285094031639,-0.2244550852583223,-0.2648461334512856,-0.5951050458661893,0.6888516364862507,1.246508858074662,20.0,21.0
LA,0,0.0,0.5542849798404487,-0.04847930997127445,-0.2847473633430039,-0.6870675525792892,0.30154895448153324,1.4628855677787929,21.0,22.0
LA,0,0.0,0.3891521664254081,-0.1356288964913056,-0.18298504381428224,-0.766908086027109,0.6414480858404602,0.43224923606197124,22.0,23.0
LA,0,0.0,0.37244629571846977,0.03511877329573021,-0.27830204783082235,-0.8424043743747683,0.5690362000006588,0.568732799923793,23.0,24.0
LA,0,0.0,0.39965692902224575,0.20004129305285978,-0.22561873009732264,-0.9741089607099086,0.24870316577629142,0.8085274513637496,24.0,25.0
LA,0,0.0,0.32700928837013904,0.3800519223852291,-0.34577664736595065,-0.989060936893763,0.4764180330751689,0.6905567739733366,25.0,26.0
LA,0,0.0,0.26512906533024283,0.37509237392910605,-0.44675239658712596,-0.812215864552501,0.9376797429124655,0.8784902577637799,26.0,27.0
LA,0,0.0,0.3580489530069552,0.373036567928157,-0.37772856490889894,-0.8445448759249327,0.42573685489738256,1.1340482444046063,27.0,28.0
LA,0,0.0,0.3190985188502302,0.37221085838099094,-0.39273895919340546,-0.7440299725288035,0.41119000541858536,1.2217905574951669,28.0,29.0
LA,0,0.0,0.3082647851372932,0.3731607987128798,-0.2855912012499473,-0.9056647543666878,0.1307962075096404,0.6858809199031758,29.0,30.0
LA,0,0.0,0.4129117847563376,0.5133313749907573,-0.2985126310024565,-1.0088021762079984,-0.13749523001376532,0.6456828170433004,30.0,31.0
LA,0,0.0,0.3089935310034791,0.44223228200491443,-0.3952777811604347,-0.8802864971471484,0.27501591899390265,0.6145420431773546,31.0,32.0
LA,0,0.0,0.3533462386124107,1.1665027928594478,-0.1692351272331258,0.7137723378075509,-0.3224969737952487,0.3465265098014916,32.0,33.0
LA,0,0.0,0.40777519121422157,1.1226150371792445,-0.07780484031629044,0.6804947875256755,-0.748102178692467,0.38589754926439906,33.0,34.0
LA,0,0.0,0.3905767997995192,1.182079998512073,-0.04572090782045107,0.6157443988113394,-0.9250590095415999,0.34061177131294484,34.0,35.0
LA,0,0.0,0.21513321715277814,1.0381364412609584,-0.014524262921157736,0.6294898950938285,-0.5024267918280669,-0.09809827636480252,35.0,36.0
LA,0,0.0,0.07507931808413446,0.9402942638133281,0.0001078021799630286,0.6376795461549366,-0.2495401158537396,0.010974542397702366,36.0,37.0
LA,0,0.0,-0.020637733775963802,1.0437950538614698,-0.0809772452291186,0.6238262178489629,-0.2118757715073986,0.2591220649192988,37.0,38.0
LA,0,0.0,-0.05505632481310947,1.1642315856005396,-0.10470191233935244,0.5948571697670682,-0.3136261425950583,0.3391058335742355,38.0,39.0
LA,0,0.0,-0.048595051113288205,1.1305371012685008,-0.08290138354752513,0.6114420830049351,-0.4410559570779368,0.24054874410133903,39.0,40.0
LA,0,0.0,-0.019077937438629147,0.9333797079093727,0.16426861497092457,0.5856492829291191,-0.1451114699831061,0.03866841210410738,40.0,41.0
